operator_id,month,plan_tier,casino_ggr_usd,sports_ggr_usd,total_ggr_usd,net_software_revenue_usd,monthly_license_fee_usd,active_players,new_registrations,deposits_count,total_deposits_usd,bonus_cost_usd
OP0043,2023-11,Growth,115510.45,62197.93,177708.38,27750.85,7500,3550,294,2240,394876.61,13517.67
OP0043,2023-12,Growth,119434.74,64311.01,183745.75,29805.26,7500,1090,203,492,127463.26,11383.14
OP0043,2024-01,Growth,126802.14,68278.07,195080.21,31942.77,7500,1623,302,1031,55601.82,9672.55
OP0043,2024-02,Growth,98809.27,53204.99,152014.26,24657.2,7500,1744,226,990,58113.26,13273.2
OP0043,2024-03,Growth,103512.01,55737.24,159249.25,26763.77,7500,4068,695,1239,86660.57,9080.8
OP0043,2024-04,Growth,134146.17,72232.56,206378.73,30165.36,7500,774,89,456,22338.53,12447.7
OP0043,2024-05,Growth,100643.54,54192.67,154836.21,20405.96,7500,2242,170,894,203747.31,12671.11
OP0043,2024-06,Growth,129708.57,69843.07,199551.64,39061.05,7500,3056,226,1234,281125.67,9598.56
OP0043,2024-07,Growth,103440.08,55698.51,159138.59,28642.23,7500,2202,163,707,244189.79,9581.48
OP0043,2024-08,Growth,120847.69,65071.84,185919.53,35787.92,7500,1412,255,545,142827.82,11205.58
OP0043,2024-09,Growth,101808.96,54820.21,156629.17,19992.89,7500,3390,342,2176,218110.46,7574.69
OP0043,2024-10,Growth,123529.43,66515.85,190045.28,39206.56,7500,3119,254,1457,241067.94,15976.92
OP0043,2024-11,Growth,103902.99,55947.77,159850.76,29957.83,7500,2506,342,1429,136194.68,7617.04
OP0043,2024-12,Growth,105853.93,56998.27,162852.2,28479.15,7500,676,80,356,36464.03,14963.72
OP0044,2023-10,Starter,10014.95,5392.66,15407.61,3274.02,2500,167,9,108,16300.95,1065.21
OP0044,2023-11,Starter,7119.35,3833.5,10952.85,1822.72,2500,1392,233,745,68199.12,879.19
OP0044,2023-12,Starter,8459.14,4554.92,13014.06,1588.86,2500,122,18,64,8456.25,941.66
OP0044,2024-01,Starter,10423.87,5612.85,16036.72,2364.11,2500,1004,71,347,24843.67,1376.55
OP0044,2024-02,Starter,8418.25,4532.9,12951.15,2278.73,2500,502,77,309,38994.72,675.18
OP0044,2024-03,Starter,6481.31,3489.93,9971.24,1579.14,2500,750,80,486,51864.83,710.18
OP0044,2024-04,Starter,7871.25,4238.36,12109.61,2525.87,2500,159,23,56,9142.62,635.74
OP0044,2024-05,Starter,9111.19,4906.02,14017.21,1997.01,2500,922,108,420,35059.8,565.02
OP0044,2024-06,Starter,7155.65,3853.04,11008.69,2226.87,2500,1473,175,724,31570.46,1008.21
OP0044,2024-07,Starter,7527.69,4053.37,11581.06,1840.6,2500,28,1,19,778.08,634.92
OP0044,2024-08,Starter,7095.64,3820.73,10916.37,1993.19,2500,1438,210,883,55517.93,726.92
OP0044,2024-09,Starter,10136.13,5457.92,15594.05,2616.9,2500,623,107,357,72362.5,952.14
OP0044,2024-10,Starter,6318.51,3402.28,9720.79,1304.88,2500,225,12,95,12903.08,667.07
OP0044,2024-11,Starter,8900.53,4792.6,13693.13,2999.5,2500,700,137,454,33373.77,1036.96
OP0044,2024-12,Starter,8652.66,4659.13,13311.79,2374.14,2500,751,136,279,73446.8,588.95
OP0045,2023-01,Growth,114524.21,61666.88,176191.09,33299.79,7500,4308,734,2147,92213.03,13709.12
OP0045,2023-02,Growth,103163.54,55549.6,158713.14,20983.86,7500,3053,233,1643,223859.14,11258.98
OP0045,2023-03,Growth,86803.65,46740.43,133544.08,23737.64,7500,4030,608,2279,352465.13,6220.43
OP0045,2023-04,Growth,108662.59,58510.63,167173.22,32282.1,7500,3526,664,2357,247095.03,7032.82
OP0045,2023-05,Growth,94954.41,51129.3,146083.71,30001.76,7500,339,30,168,27368.63,13412.37
OP0045,2023-06,Growth,80193.46,43181.1,123374.56,14899.09,7500,2803,195,1203,319329.51,8661.69
OP0045,2023-07,Growth,88130.52,47454.89,135585.41,21405.13,7500,4675,360,2775,94243.83,12597.77
OP0045,2023-08,Growth,100403.32,54063.33,154466.65,25730.81,7500,2211,240,711,104417.3,13738.39
OP0045,2023-09,Growth,81918.17,44109.79,126027.96,22989.56,7500,2952,450,1874,199936.85,8360.48
OP0045,2023-10,Growth,109418.48,58917.65,168336.13,35510.09,7500,2688,177,1869,245349.01,13649.39
OP0045,2023-11,Growth,125756.04,67714.79,193470.83,25503.26,7500,138,17,47,9775.8,13728.27
OP0045,2023-12,Growth,100906.5,54334.27,155240.77,23983.43,7500,4989,458,3041,104381.29,12316.76
OP0045,2024-01,Growth,90780.09,48881.59,139661.68,19090.69,7500,237,40,71,19702.36,8167.19
OP0045,2024-02,Growth,100211.64,53960.11,154171.75,25113.86,7500,2632,327,1452,103312.2,6200.4
OP0045,2024-03,Growth,92022.34,49550.49,141572.83,21171.68,7500,4818,606,3031,511833.73,6342.14
OP0045,2024-04,Growth,80821.08,43519.04,124340.12,15511.75,7500,3499,503,1816,311076.09,7293.88
OP0045,2024-05,Growth,91686.95,49369.89,141056.84,17322.51,7500,2264,275,1541,119326.11,7754.0
OP0045,2024-06,Growth,104361.5,56194.66,160556.16,26914.13,7500,4165,346,1628,299469.22,12099.59
OP0045,2024-07,Growth,89486.16,48184.86,137671.02,19587.76,7500,3074,528,1369,280164.74,5605.35
OP0045,2024-08,Growth,89960.08,48440.05,138400.13,22249.39,7500,2255,292,1039,216165.31,11603.92
OP0045,2024-09,Growth,118979.3,64065.77,183045.07,32616.92,7500,470,81,170,36502.56,11417.67
OP0045,2024-10,Growth,104300.85,56161.99,160462.84,23840.75,7500,2476,422,1685,166501.47,13287.34
OP0045,2024-11,Growth,90962.0,48979.54,139941.54,19911.26,7500,1536,194,709,176408.34,8814.04
OP0045,2024-12,Growth,92585.43,49853.69,142439.12,31317.18,7500,2357,317,806,78764.86,8014.76
OP0046,2023-01,Growth,114935.07,61888.11,176823.18,26705.21,7500,4362,346,2835,379590.08,11918.75
OP0046,2023-02,Growth,115367.07,62120.73,177487.8,33287.13,7500,390,68,164,11149.32,10972.1
OP0046,2023-03,Growth,136911.46,73721.55,210633.01,28654.4,7500,2353,247,773,243279.15,15403.18
OP0046,2023-04,Growth,112038.21,60328.27,172366.48,24678.36,7500,3373,351,1683,272612.03,12306.31
OP0046,2023-05,Growth,105664.47,56896.25,162560.72,32080.08,7500,2275,156,1500,115021.12,8541.89
OP0046,2023-06,Growth,107765.46,58027.56,165793.02,29261.68,7500,2164,117,1023,162665.16,15471.43
OP0046,2023-07,Growth,85772.22,46185.04,131957.26,21421.81,7500,4389,419,2044,88145.46,8398.76
OP0046,2023-08,Growth,87226.35,46968.03,134194.38,20677.59,7500,4719,807,3234,248399.8,11724.06
OP0046,2023-09,Growth,102740.68,55321.9,158062.58,24053.46,7500,4117,630,1989,338101.85,11341.39
OP0046,2023-10,Growth,98348.62,52956.95,151305.57,28687.85,7500,594,60,210,29351.17,8774.07
OP0046,2023-11,Growth,104662.3,56356.62,161018.92,30177.06,7500,3240,202,1093,145869.82,9312.35
OP0046,2023-12,Growth,119389.67,64286.74,183676.41,34327.86,7500,4946,919,3087,565080.14,17218.35
OP0046,2024-01,Growth,103402.81,55678.44,159081.25,22032.71,7500,941,73,542,24679.9,12965.65
OP0046,2024-02,Growth,86749.65,46711.35,133461.0,22340.68,7500,1958,201,1052,96508.25,12080.37
OP0046,2024-03,Growth,98690.74,53141.17,151831.91,29964.22,7500,3577,700,2410,181758.88,13288.97
OP0046,2024-04,Growth,106149.18,57157.25,163306.43,35092.14,7500,1035,111,688,22439.47,11758.25
OP0046,2024-05,Growth,97883.97,52706.75,150590.72,18530.8,7500,1335,101,520,141331.67,15054.01
OP0046,2024-06,Growth,94486.9,50877.56,145364.46,22730.95,7500,797,144,271,67715.11,7448.51
OP0046,2024-07,Growth,80288.04,43232.02,123520.06,17939.52,7500,3533,594,2381,386392.52,11444.24
OP0046,2024-08,Growth,102864.29,55388.47,158252.76,31801.58,7500,4835,506,3323,101207.1,12802.98
OP0046,2024-09,Growth,104997.1,56536.9,161534.0,22822.22,7500,3280,185,1854,385132.39,12239.7
OP0046,2024-10,Growth,99601.14,53631.39,153232.53,19522.31,7500,4628,567,1739,213262.09,11438.45
OP0046,2024-11,Growth,133731.34,72009.18,205740.52,25202.75,7500,4064,231,1283,83304.33,16459.39
OP0046,2024-12,Growth,128451.19,69166.02,197617.21,24564.05,7500,449,68,257,39413.33,11986.59
OP0047,2023-01,Enterprise,362730.37,195316.35,558046.72,98805.77,22000,2738,547,1226,98341.59,24067.73
OP0047,2023-02,Enterprise,365967.71,197059.53,563027.24,112556.22,22000,1605,95,583,135376.66,25178.34
OP0047,2023-03,Enterprise,368379.02,198357.93,566736.95,119289.88,22000,1708,279,712,198256.64,44677.95
OP0047,2023-04,Enterprise,377635.28,203342.07,580977.35,78400.14,22000,2832,354,1854,329717.89,55004.87
OP0047,2023-05,Enterprise,283933.94,152887.51,436821.45,53249.99,22000,330,63,214,37318.97,25305.05
OP0047,2023-06,Enterprise,368192.79,198257.65,566450.44,105704.78,22000,978,114,586,105392.3,41264.87
OP0047,2023-07,Enterprise,278797.55,150121.76,428919.31,92917.35,22000,1317,152,843,125563.63,35565.06
OP0047,2023-08,Enterprise,344017.81,185240.36,529258.17,64568.09,22000,1668,211,1075,68106.68,28249.29
OP0047,2023-09,Enterprise,264454.01,142398.32,406852.33,83065.91,22000,1420,245,901,77755.09,24769.95
OP0047,2023-10,Enterprise,338265.94,182143.2,520409.14,92826.62,22000,2472,199,816,101818.43,37312.32
OP0047,2023-11,Enterprise,300333.83,161718.21,462052.04,74150.66,22000,4104,346,1926,267591.72,19719.67
OP0047,2023-12,Enterprise,351785.14,189422.76,541207.9,96277.16,22000,1829,211,1020,183784.24,44195.61
OP0047,2024-01,Enterprise,293948.56,158280.0,452228.56,85891.34,22000,2984,290,1071,208420.65,32452.94
OP0048,2023-02,Enterprise,117005.74,63003.09,180008.83,37992.27,22000,2486,473,947,231302.75,14612.88
OP0048,2023-03,Enterprise,116319.46,62633.55,178953.01,30666.86,22000,1017,192,474,25502.81,15687.04
OP0048,2023-04,Enterprise,157174.47,84632.41,241806.88,37953.03,22000,1771,188,1218,168044.76,20557.59
OP0048,2023-05,Enterprise,143058.38,77031.44,220089.82,47317.51,22000,2136,384,1290,147434.81,14158.98
OP0048,2023-06,Enterprise,163721.66,88157.81,251879.47,36361.95,22000,1054,101,657,89563.15,14401.21
OP0048,2023-07,Enterprise,156403.27,84217.15,240620.42,36755.98,22000,1670,135,658,52860.15,19668.23
OP0048,2023-08,Enterprise,164408.19,88527.49,252935.68,31312.8,22000,4463,683,2117,165906.13,12328.73
OP0048,2023-09,Enterprise,166703.98,89763.68,256467.66,45376.88,22000,1004,80,444,32539.68,22798.81
OP0048,2023-10,Enterprise,144056.6,77568.94,221625.54,35972.03,22000,1207,152,624,74872.6,11163.16
OP0048,2023-11,Enterprise,132563.75,71380.48,203944.23,43733.86,22000,3903,719,1894,410810.72,19431.27
OP0048,2023-12,Enterprise,126264.27,67988.46,194252.73,28382.78,22000,613,98,410,44397.73,16476.88
OP0048,2024-01,Enterprise,119567.19,64382.33,183949.52,26031.25,22000,3733,290,2120,353938.49,10402.67
OP0049,2023-01,Growth,105835.06,56988.11,162823.17,34582.98,7500,3191,395,1778,247493.21,13475.77
OP0049,2023-02,Growth,82394.23,44366.13,126760.36,16865.81,7500,2976,283,2010,197107.85,9903.82
OP0049,2023-03,Growth,83661.9,45048.71,128710.61,28154.93,7500,2908,186,1025,104159.66,5701.27
OP0049,2023-04,Growth,110116.22,59293.35,169409.57,23624.27,7500,941,81,340,99531.49,13634.95
OP0049,2023-05,Growth,121886.73,65631.31,187518.04,27573.6,7500,3822,348,2062,208603.67,11229.65
OP0049,2023-06,Growth,107657.06,57969.19,165626.25,30210.17,7500,2558,378,1621,97482.35,11396.0
OP0049,2023-07,Growth,105601.86,56862.54,162464.4,26164.48,7500,926,55,372,36988.25,7012.34
OP0049,2023-08,Growth,127109.02,68443.32,195552.34,38767.34,7500,895,121,464,77779.9,12588.73
OP0049,2023-09,Growth,122029.52,65708.21,187737.73,36441.22,7500,3885,416,1885,261021.67,13694.29
OP0049,2023-10,Growth,137841.29,74222.23,212063.52,38459.46,7500,4298,711,1508,473838.75,9250.53
OP0049,2023-11,Growth,133285.52,71769.12,205054.64,32078.17,7500,261,34,167,20751.64,18981.68
OP0049,2023-12,Growth,124240.08,66898.51,191138.59,33077.1,7500,3754,544,2471,76674.62,8461.68
OP0049,2024-01,Growth,126396.25,68059.52,194455.77,30541.18,7500,2541,259,1057,301636.69,10314.21
OP0049,2024-02,Growth,125387.83,67516.53,192904.36,32238.56,7500,2824,278,1674,297225.94,13065.59
OP0050,2023-04,Starter,23397.35,12598.57,35995.92,7473.34,2500,723,129,409,65950.81,3196.98
OP0050,2023-05,Starter,22202.89,11955.4,34158.29,7151.96,2500,955,100,559,94294.0,2555.42
OP0050,2023-06,Starter,30925.41,16652.14,47577.55,9584.29,2500,1119,82,340,127233.88,3454.17
OP0050,2023-07,Starter,27821.08,14980.58,42801.66,6561.04,2500,1155,210,641,64223.93,2659.71
OP0050,2023-08,Starter,20746.3,11171.08,31917.38,4667.74,2500,673,95,373,37142.1,1777.96
OP0050,2023-09,Starter,31870.41,17160.99,49031.4,8821.85,2500,1250,139,704,39504.7,2457.27
OP0050,2023-10,Starter,25358.34,13654.49,39012.83,7459.02,2500,981,106,670,55617.01,3522.73
OP0050,2023-11,Starter,30751.96,16558.75,47310.71,10231.91,2500,1189,114,408,125353.93,3620.39
OP0050,2023-12,Starter,20988.06,11301.26,32289.32,5215.31,2500,56,8,17,6605.45,2701.55
OP0050,2024-01,Starter,24785.7,13346.15,38131.85,7869.49,2500,618,71,192,60901.54,3200.48
OP0050,2024-02,Starter,25596.58,13782.77,39379.35,5959.53,2500,648,39,307,36350.67,3509.47
OP0050,2024-03,Starter,25431.05,13693.64,39124.69,6730.88,2500,620,77,310,73183.32,2555.01
OP0050,2024-04,Starter,21519.53,11587.44,33106.97,5381.59,2500,85,15,49,5471.61,1587.8
OP0050,2024-05,Starter,25226.79,13583.65,38810.44,4783.5,2500,1256,68,856,43525.1,2172.88
OP0050,2024-06,Starter,23854.86,12844.92,36699.78,6950.86,2500,603,34,192,66381.3,2762.39
OP0050,2024-07,Starter,28520.96,15357.44,43878.4,9607.84,2500,1265,73,829,141841.41,3904.09
OP0050,2024-08,Starter,25363.76,13657.41,39021.17,5879.56,2500,1216,99,737,137625.33,1863.74
OP0050,2024-09,Starter,26141.8,14076.36,40218.16,5049.14,2500,1433,89,504,95550.28,2088.2
OP0050,2024-10,Starter,23951.24,12896.82,36848.06,5927.04,2500,452,65,245,45675.31,1769.36
OP0050,2024-11,Starter,24002.43,12924.39,36926.82,4670.94,2500,901,163,442,50237.45,2748.88
OP0050,2024-12,Starter,28758.49,15485.34,44243.83,6725.65,2500,138,12,80,3924.07,2363.36
OP0051,2023-01,Starter,18118.11,9755.91,27874.02,5524.33,2500,499,44,217,45282.27,1488.13
OP0051,2023-02,Starter,18674.72,10055.62,28730.34,4548.32,2500,1288,67,807,119053.42,2072.49
OP0051,2023-03,Starter,19190.68,10333.44,29524.12,6384.24,2500,1174,208,387,117383.49,1515.58
OP0051,2023-04,Starter,19505.63,10503.03,30008.66,5645.8,2500,89,10,44,8076.92,2042.73
OP0051,2023-05,Starter,15926.71,8575.92,24502.63,4854.94,2500,1195,89,531,84544.2,1666.24
OP0051,2023-06,Starter,18637.22,10035.43,28672.65,5344.0,2500,261,19,107,30240.59,1776.32
OP0051,2023-07,Starter,17030.21,9170.12,26200.33,5300.26,2500,812,51,290,28375.58,1496.64
OP0051,2023-08,Starter,13976.03,7525.56,21501.59,4091.63,2500,549,108,225,64808.82,1794.07
OP0051,2023-09,Starter,17810.82,9590.44,27401.26,5351.73,2500,874,53,564,29020.28,1435.29
OP0051,2023-10,Starter,17588.3,9470.63,27058.93,4538.62,2500,1079,177,754,62595.49,1223.39
OP0051,2023-11,Starter,19096.27,10282.6,29378.87,6170.24,2500,455,52,184,41993.08,2568.2
OP0051,2023-12,Starter,13275.67,7148.44,20424.11,3118.33,2500,932,83,354,92479.98,1672.38
OP0051,2024-01,Starter,16101.75,8670.18,24771.93,4951.46,2500,461,80,287,15834.11,1511.48
OP0051,2024-02,Starter,18586.87,10008.31,28595.18,6159.98,2500,1106,216,499,81427.39,1768.0
OP0051,2024-03,Starter,16832.11,9063.45,25895.56,4714.63,2500,770,50,378,62844.86,1295.4
OP0052,2023-07,Starter,14546.1,7832.51,22378.61,3101.25,2500,159,19,95,8056.27,1013.03
OP0052,2023-08,Starter,11297.54,6083.29,17380.83,3388.9,2500,1444,99,971,141267.07,1034.33
OP0052,2023-09,Starter,13140.4,7075.6,20216.0,2617.36,2500,1490,160,846,175779.2,1856.5
OP0052,2023-10,Starter,11482.22,6182.73,17664.95,3308.52,2500,73,10,26,6500.24,752.57
OP0052,2023-11,Starter,15471.02,8330.55,23801.57,5173.36,2500,1088,208,512,120302.51,2067.53
OP0052,2023-12,Starter,11577.22,6233.88,17811.1,2302.65,2500,137,21,53,4339.3,794.56
OP0052,2024-01,Starter,15663.97,8434.44,24098.41,4740.17,2500,733,100,444,66406.38,2232.68
OP0052,2024-02,Starter,16016.47,8624.25,24640.72,5069.55,2500,451,82,265,36733.41,1524.04
OP0052,2024-03,Starter,12708.51,6843.04,19551.55,2409.9,2500,271,17,142,11478.27,1667.52
OP0052,2024-04,Starter,12454.28,6706.15,19160.43,2522.41,2500,953,102,519,102087.97,1755.85
OP0052,2024-05,Starter,13129.58,7069.78,20199.36,3941.41,2500,1460,149,853,87861.93,1247.08
OP0052,2024-06,Starter,12276.52,6610.44,18886.96,3497.61,2500,1413,159,881,29811.44,1493.36
OP0052,2024-07,Starter,12971.19,6984.49,19955.68,2646.53,2500,1484,224,630,119516.25,1858.28
OP0052,2024-08,Starter,14887.12,8016.14,22903.26,5029.45,2500,664,126,451,56351.76,1323.32
OP0052,2024-09,Starter,15397.79,8291.11,23688.9,4550.04,2500,1093,90,617,27666.7,992.0
OP0052,2024-10,Starter,15747.29,8479.31,24226.6,2970.22,2500,728,58,439,82022.76,2396.88
OP0052,2024-11,Starter,15856.86,8538.31,24395.17,4049.42,2500,674,78,255,15079.68,1291.66
OP0052,2024-12,Starter,14144.98,7616.52,21761.5,4175.26,2500,842,144,451,42473.33,1938.76
OP0053,2023-01,Starter,8045.99,4332.46,12378.45,1883.88,2500,216,16,114,4636.19,585.67
OP0053,2023-02,Starter,7857.97,4231.21,12089.18,2134.33,2500,1419,145,638,93662.14,991.93
OP0053,2023-03,Starter,7210.02,3882.32,11092.34,2111.97,2500,128,20,88,12562.56,876.07
OP0053,2023-04,Starter,7944.05,4277.57,12221.62,2596.44,2500,635,36,238,32985.26,706.81
OP0053,2023-05,Starter,7996.72,4305.92,12302.64,2338.31,2500,417,58,249,17009.13,999.48
OP0053,2023-06,Starter,7101.52,3823.89,10925.41,1838.52,2500,905,49,374,65655.04,1068.4
OP0053,2023-07,Starter,6944.41,3739.3,10683.7,2204.07,2500,356,34,114,34773.14,607.95
OP0053,2023-08,Starter,7015.64,3777.65,10793.29,1442.78,2500,1477,246,549,143220.7,840.72
OP0053,2023-09,Starter,10001.83,5385.6,15387.43,2708.93,2500,1291,249,407,149724.21,1019.21
OP0053,2023-10,Starter,7631.45,4109.24,11740.69,2135.69,2500,822,119,468,45394.3,758.31
OP0053,2023-11,Starter,9045.0,4870.39,13915.39,2267.41,2500,1178,159,824,77544.81,896.75
OP0053,2023-12,Starter,7311.46,3936.94,11248.4,1690.27,2500,38,6,11,1117.84,530.25
OP0053,2024-01,Starter,7808.35,4204.5,12012.85,2038.89,2500,1442,187,791,54476.6,546.89
OP0053,2024-02,Starter,9280.56,4997.23,14277.79,2180.15,2500,1435,124,850,113155.6,602.93
OP0053,2024-03,Starter,8165.23,4396.66,12561.89,1988.16,2500,515,101,328,54931.44,1023.54
OP0053,2024-04,Starter,7820.38,4210.97,12031.35,1580.37,2500,519,53,325,55223.45,1195.22
OP0053,2024-05,Starter,8120.14,4372.39,12492.53,1874.64,2500,556,60,261,29253.66,974.7
OP0053,2024-06,Starter,7382.63,3975.26,11357.89,2302.13,2500,577,90,319,52527.26,1047.52
OP0053,2024-07,Starter,8870.61,4776.48,13647.1,2477.93,2500,371,65,211,16165.18,833.45
OP0053,2024-08,Starter,7518.92,4048.65,11567.57,2235.42,2500,181,32,75,14040.58,640.86
OP0053,2024-09,Starter,6806.99,3665.3,10472.3,1765.06,2500,24,1,12,1472.97,745.92
OP0053,2024-10,Starter,8110.52,4367.21,12477.73,1616.44,2500,959,159,375,48894.26,762.05
OP0053,2024-11,Starter,6885.09,3707.36,10592.45,2298.42,2500,583,64,188,22220.2,641.27
OP0053,2024-12,Starter,7781.73,4190.16,11971.9,2578.49,2500,1465,219,598,168425.89,828.74
OP0054,2023-01,Starter,16689.11,8986.45,25675.56,5379.5,2500,176,18,95,20446.39,2142.65
OP0054,2023-02,Starter,23609.16,12712.62,36321.78,6584.39,2500,304,36,137,12686.23,3510.11
OP0054,2023-03,Starter,21952.52,11820.59,33773.11,4905.67,2500,648,107,289,28093.03,2166.75
OP0054,2023-04,Starter,19187.16,10331.55,29518.7,6406.77,2500,432,36,137,28982.28,1657.01
OP0054,2023-05,Starter,18163.91,9780.56,27944.47,3870.94,2500,625,37,414,31510.48,1383.3
OP0054,2023-06,Starter,18513.24,9968.67,28481.91,3562.34,2500,362,55,112,34836.43,1708.49
OP0054,2023-07,Starter,22681.78,12213.27,34895.05,6023.77,2500,1186,130,510,45397.35,2188.33
OP0054,2023-08,Starter,16338.89,8797.87,25136.76,3161.23,2500,1380,108,591,70659.33,2148.91
OP0054,2023-09,Starter,24717.84,13309.6,38027.44,4662.12,2500,67,4,46,4323.9,2873.77
OP0054,2023-10,Starter,23692.74,12757.63,36450.37,6278.85,2500,1074,136,359,90744.05,3034.54
OP0054,2023-11,Starter,25086.18,13507.94,38594.12,5554.25,2500,1375,79,496,135542.36,3514.13
OP0054,2023-12,Starter,16466.42,8866.53,25332.95,5011.18,2500,576,35,231,34246.38,2211.86
OP0054,2024-01,Starter,17392.47,9365.17,26757.64,5753.51,2500,1397,125,819,147169.56,2280.84
OP0054,2024-02,Starter,22552.99,12143.92,34696.91,5587.59,2500,1420,151,646,136952.47,3313.62
OP0054,2024-03,Starter,18096.46,9744.25,27840.71,4103.22,2500,774,104,304,63027.94,1297.8
OP0054,2024-04,Starter,18149.15,9772.62,27921.77,3921.28,2500,382,64,131,42939.41,2122.16
OP0054,2024-05,Starter,24862.53,13387.51,38250.04,5647.5,2500,1016,66,600,85582.65,1612.5
OP0054,2024-06,Starter,15232.44,8202.08,23434.52,3155.5,2500,1230,81,394,70277.48,1865.61
OP0054,2024-07,Starter,21724.37,11697.74,33422.11,6039.44,2500,843,123,321,37174.69,2183.06
OP0054,2024-08,Starter,21525.38,11590.59,33115.97,4885.69,2500,72,9,34,3210.4,2846.08
OP0054,2024-09,Starter,19845.26,10685.91,30531.17,4988.63,2500,1091,124,691,31196.9,1671.26
OP0054,2024-10,Starter,20318.71,10940.85,31259.56,4236.91,2500,1144,142,400,121200.64,2553.8
OP0054,2024-11,Starter,20828.57,11215.38,32043.95,4695.17,2500,1244,119,707,120709.79,2840.99
OP0054,2024-12,Starter,18738.2,10089.8,28828.0,3917.64,2500,1461,186,906,61877.93,2860.5
OP0055,2024-04,Growth,68583.94,36929.82,105513.76,15538.3,7500,1555,106,1035,77840.93,10127.75
OP0055,2024-05,Growth,60683.69,32675.84,93359.53,12556.92,7500,1880,277,764,98922.33,4597.69
OP0055,2024-06,Growth,79216.36,42654.97,121871.33,16109.81,7500,3222,298,2038,212645.28,6938.81
OP0055,2024-07,Growth,65161.64,35087.03,100248.67,21861.87,7500,3544,575,1434,148363.96,6571.88
OP0055,2024-08,Growth,56566.8,30459.04,87025.84,19121.14,7500,2564,293,1350,259890.53,6799.42
OP0055,2024-09,Growth,71167.37,38320.89,109488.26,18516.4,7500,4750,903,2907,211083.37,5452.33
OP0055,2024-10,Growth,60944.88,32816.48,93761.36,14655.99,7500,1298,222,784,30460.22,5753.26
OP0055,2024-11,Growth,60247.19,32440.79,92687.98,17024.21,7500,1503,244,932,32309.97,4014.75
OP0055,2024-12,Growth,72258.87,38908.62,111167.49,21663.0,7500,4869,821,2111,197635.69,8799.37
OP0056,2024-05,Starter,9723.06,5235.49,14958.55,2605.14,2500,880,139,536,88635.85,1466.99
OP0056,2024-06,Starter,10020.45,5395.63,15416.08,2853.23,2500,1205,152,615,72182.54,1205.44
OP0056,2024-07,Starter,8438.51,4543.82,12982.33,1804.37,2500,294,42,140,12765.67,651.35
OP0056,2024-08,Starter,8144.29,4385.39,12529.68,2673.55,2500,749,80,321,61097.78,866.57
OP0056,2024-09,Starter,8461.73,4556.32,13018.05,2000.98,2500,1331,108,854,142087.08,1035.46
OP0056,2024-10,Starter,8983.19,4837.1,13820.29,3034.43,2500,796,108,366,16756.52,744.27
OP0056,2024-11,Starter,10568.14,5690.53,16258.67,3069.52,2500,1249,170,867,145657.08,1324.73
OP0056,2024-12,Starter,9426.81,5075.98,14502.79,2318.44,2500,465,85,258,12076.65,1378.0
OP0057,2023-12,Starter,8411.47,4529.26,12940.73,2653.64,2500,464,47,217,21651.17,976.33
OP0057,2024-01,Starter,11431.42,6155.38,17586.8,2435.97,2500,563,35,223,63125.2,1439.64
OP0057,2024-02,Starter,10671.78,5746.34,16418.12,3269.1,2500,438,67,166,37987.61,695.69
OP0057,2024-03,Starter,8013.86,4315.15,12329.01,1924.59,2500,780,74,439,57693.34,775.01
OP0057,2024-04,Starter,7480.0,4027.69,11507.69,2165.09,2500,115,18,51,13585.6,657.46
OP0057,2024-05,Starter,8302.58,4470.62,12773.2,2643.13,2500,1373,225,551,140074.71,962.92
OP0057,2024-06,Starter,8899.43,4792.0,13691.43,2564.91,2500,1038,72,402,97075.36,778.59
OP0057,2024-07,Starter,8361.51,4502.35,12863.86,1766.03,2500,483,31,281,52204.44,701.47
OP0057,2024-08,Starter,9022.48,4858.26,13880.74,1778.06,2500,1363,194,770,97304.7,568.01
OP0057,2024-09,Starter,8989.8,4840.66,13830.46,2327.03,2500,962,63,379,20284.07,937.67
OP0057,2024-10,Starter,8865.66,4773.81,13639.47,1748.14,2500,743,75,307,16822.14,863.72
OP0057,2024-11,Starter,9236.05,4973.26,14209.31,2221.66,2500,420,82,126,13892.26,973.73
OP0057,2024-12,Starter,9565.26,5150.52,14715.78,2955.73,2500,147,14,50,8836.46,915.37
OP0058,2023-01,Growth,88766.86,47797.54,136564.4,29819.55,7500,3144,182,2180,153093.68,7350.76
OP0058,2023-02,Growth,98688.34,53139.87,151828.21,27513.9,7500,921,55,503,98320.55,7919.24
OP0058,2023-03,Growth,82574.6,44463.25,127037.85,18098.41,7500,3439,220,2406,134671.96,12105.22
OP0058,2023-04,Growth,110707.14,59611.54,170318.68,29770.32,7500,4120,459,2637,359586.89,14000.6
OP0058,2023-05,Growth,103838.91,55913.26,159752.17,28275.47,7500,4473,642,2489,174842.67,7560.78
OP0058,2023-06,Growth,93487.39,50339.37,143826.76,27728.44,7500,3983,687,1833,163894.36,9448.47
OP0058,2023-07,Growth,96007.05,51696.1,147703.15,18494.13,7500,3543,381,1582,205564.7,8946.2
OP0058,2023-08,Growth,83308.3,44858.31,128166.61,17869.6,7500,210,32,67,8839.17,5785.56
OP0058,2023-09,Growth,76896.27,41405.69,118301.96,16199.78,7500,2885,234,1651,132836.05,8490.22
OP0058,2023-10,Growth,99883.29,53783.31,153666.6,26761.17,7500,571,67,237,65938.91,9934.22
