transaction_id,operator_id,player_id,transaction_date,transaction_type,payment_method,amount_usd,currency,status,processing_time_sec,fee_usd,country,is_first_deposit
TXN0021324,OP0010,PLR001992,2023-08-10 05:25:41,Withdrawal,E-Wallet,652.27,INR,Reversed,,15.2,IN,0
TXN0021325,OP0077,PLR006866,2024-02-21 08:56:43,Withdrawal,E-Wallet,2397.26,USD,Completed,4061,31.92,NG,0
TXN0021326,OP0032,PLR007165,2023-06-01 00:05:12,Deposit,Mobile Money,1040.29,EUR,Failed,,23.13,BR,0
TXN0021327,OP0013,PLR004525,2023-04-07 06:05:51,Withdrawal,Crypto,2906.25,INR,Completed,5382,35.54,PH,0
TXN0021328,OP0005,PLR002994,2024-04-20 20:55:22,Withdrawal,Card,4924.1,USD,Completed,2878,57.41,NG,1
TXN0021329,OP0031,PLR004197,2023-03-15 23:52:58,Deposit,Card,4683.99,INR,Completed,1942,89.87,CA,0
TXN0021330,OP0006,PLR004790,2023-08-28 04:14:37,Withdrawal,Crypto,4600.55,GBP,Completed,996,52.75,ZA,0
TXN0021331,OP0022,PLR000476,2024-06-26 10:13:21,Deposit,Crypto,1491.53,EUR,Completed,2365,37.02,DE,0
TXN0021332,OP0033,PLR006734,2023-05-14 09:56:08,Deposit,E-Wallet,713.57,GBP,Completed,4904,14.86,CA,0
TXN0021333,OP0066,PLR003493,2024-03-28 03:15:25,Deposit,E-Wallet,2185.82,USD,Completed,455,45.42,GB,1
TXN0021334,OP0006,PLR007714,2023-03-28 07:04:00,Bonus Credit,Bank Transfer,3616.75,EUR,Pending,,60.31,GB,1
TXN0021335,OP0060,PLR005975,2024-09-11 20:31:45,Withdrawal,Bank Transfer,2696.14,EUR,Completed,1919,55.03,CA,0
TXN0021336,OP0073,PLR003893,2024-06-06 18:20:07,Withdrawal,Mobile Money,671.98,GBP,Completed,5391,16.11,PH,0
TXN0021337,OP0004,PLR006352,2024-01-31 01:50:57,Deposit,Card,4524.02,USD,Completed,2287,97.06,AU,0
TXN0021338,OP0040,PLR007502,2023-12-28 22:04:56,Withdrawal,Crypto,1698.86,USD,Completed,4068,46.85,KE,0
TXN0021339,OP0025,PLR007723,2024-03-24 18:40:39,Deposit,Card,3917.07,EUR,Completed,5024,109.8,NG,0
TXN0021340,OP0061,PLR002853,2024-10-16 01:39:29,Deposit,Crypto,291.62,USD,Failed,,7.05,CA,0
TXN0021341,OP0005,PLR000171,2024-10-27 17:26:24,Deposit,E-Wallet,4078.6,USD,Completed,1528,25.67,PH,0
TXN0021342,OP0026,PLR002144,2023-07-24 07:08:42,Refund,Mobile Money,2188.52,EUR,Completed,5273,38.59,BR,0
TXN0021343,OP0063,PLR002867,2024-10-09 20:16:22,Withdrawal,Mobile Money,447.56,BTC,Completed,4065,5.52,NG,0
TXN0021344,OP0062,PLR000091,2024-10-10 04:50:01,Deposit,Mobile Money,1094.77,GBP,Completed,1904,30.74,CA,0
TXN0021345,OP0011,PLR007594,2023-11-03 18:37:13,Withdrawal,Card,1516.27,USD,Reversed,,17.51,ZA,0
TXN0021346,OP0065,PLR004178,2024-02-15 11:22:24,Withdrawal,Mobile Money,1424.53,EUR,Completed,3234,32.4,CA,0
TXN0021347,OP0071,PLR000811,2024-04-13 13:49:35,Deposit,Card,487.65,USD,Completed,4889,8.9,NG,0
TXN0021348,OP0044,PLR003399,2024-10-04 16:58:34,Deposit,Crypto,3749.88,EUR,Completed,6184,27.34,KE,0
TXN0021349,OP0003,PLR001438,2024-08-08 21:17:53,Refund,Mobile Money,3506.71,INR,Completed,2670,79.75,NG,0
TXN0021350,OP0006,PLR003341,2024-05-18 06:34:29,Deposit,Crypto,2551.78,GBP,Completed,6095,66.71,NG,0
TXN0021351,OP0059,PLR001733,2024-09-17 08:02:57,Refund,Crypto,4512.9,GBP,Completed,4496,33.75,IN,0
TXN0021352,OP0067,PLR003794,2024-11-25 23:41:32,Bonus Credit,Crypto,4511.53,USD,Completed,4716,51.56,IN,0
TXN0021353,OP0008,PLR000415,2023-02-07 09:51:55,Withdrawal,Bank Transfer,3794.39,USD,Completed,2823,98.71,IN,0
TXN0021354,OP0071,PLR005573,2024-08-23 22:45:46,Deposit,Bank Transfer,3393.59,USD,Completed,4252,86.4,NG,0
TXN0021355,OP0017,PLR004532,2024-08-29 12:52:32,Bonus Credit,Card,4638.28,GBP,Completed,5826,79.94,PH,1
TXN0021356,OP0060,PLR001656,2023-01-02 07:39:22,Deposit,Crypto,14.44,EUR,Completed,5692,0.39,KE,0
TXN0021357,OP0067,PLR005600,2024-10-27 18:09:17,Withdrawal,Crypto,2152.42,USD,Completed,5984,24.48,AU,0
TXN0021358,OP0041,PLR004382,2024-03-31 00:25:08,Withdrawal,Bank Transfer,2267.52,EUR,Reversed,,14.48,PH,0
TXN0021359,OP0009,PLR005421,2024-10-22 05:34:37,Withdrawal,Crypto,4765.09,INR,Pending,,54.58,GB,0
TXN0021360,OP0010,PLR007553,2024-06-06 06:14:14,Withdrawal,Bank Transfer,4418.99,USD,Completed,6577,85.61,PH,1
TXN0021361,OP0002,PLR002510,2023-03-27 14:17:41,Deposit,Bank Transfer,3217.54,BTC,Pending,,22.19,NG,0
TXN0021362,OP0023,PLR002163,2024-02-19 21:14:10,Withdrawal,Crypto,4973.85,USD,Failed,,104.73,DE,0
TXN0021363,OP0060,PLR003735,2024-01-12 07:12:41,Withdrawal,Mobile Money,3332.21,USD,Completed,7117,90.4,PH,0
TXN0021364,OP0039,PLR002034,2024-08-11 02:16:30,Withdrawal,E-Wallet,1112.9,EUR,Pending,,19.63,ZA,0
TXN0021365,OP0058,PLR003235,2023-06-19 12:58:50,Withdrawal,Card,4951.49,BTC,Failed,,123.02,ZA,0
TXN0021366,OP0011,PLR004716,2023-02-04 01:41:25,Withdrawal,Crypto,2983.25,INR,Completed,2916,36.81,GB,0
TXN0021367,OP0067,PLR001653,2024-09-18 02:54:37,Deposit,Bank Transfer,3780.79,EUR,Completed,1714,100.05,IN,0
TXN0021368,OP0068,PLR004265,2024-12-30 03:27:55,Withdrawal,Mobile Money,1702.1,GBP,Completed,4642,37.34,DE,0
TXN0021369,OP0064,PLR004295,2024-08-08 02:32:26,Withdrawal,Bank Transfer,4391.28,EUR,Failed,,56.7,IN,0
TXN0021370,OP0058,PLR001049,2024-05-16 02:06:23,Deposit,Bank Transfer,2858.73,INR,Failed,,44.23,AU,0
TXN0021371,OP0034,PLR007676,2024-02-29 16:42:23,Bonus Credit,Crypto,4055.96,USD,Failed,,59.05,NG,0
TXN0021372,OP0077,PLR001973,2023-01-12 21:09:49,Bonus Credit,Mobile Money,1251.13,GBP,Completed,931,35.05,IN,0
TXN0021373,OP0051,PLR000462,2023-02-21 19:38:54,Deposit,Bank Transfer,2135.36,GBP,Completed,5806,25.68,BR,0
TXN0021374,OP0069,PLR006018,2024-06-23 13:50:24,Deposit,Bank Transfer,4315.36,INR,Completed,3908,35.51,BR,0
TXN0021375,OP0054,PLR006580,2023-06-12 07:28:16,Withdrawal,E-Wallet,3769.79,INR,Completed,4893,108.17,KE,1
TXN0021376,OP0041,PLR000768,2024-10-16 06:45:05,Deposit,Mobile Money,3236.76,USD,Pending,,44.44,GB,0
TXN0021377,OP0080,PLR003943,2023-01-03 08:21:40,Deposit,Card,2209.99,USD,Completed,3451,41.54,BR,0
TXN0021378,OP0005,PLR002317,2024-04-04 02:30:04,Bonus Credit,Crypto,2492.86,USD,Completed,6876,68.12,IN,0
TXN0021379,OP0039,PLR002836,2023-11-19 03:15:20,Deposit,Mobile Money,670.94,USD,Completed,6064,12.93,AU,0
TXN0021380,OP0043,PLR000350,2024-02-17 13:56:42,Withdrawal,Mobile Money,1019.26,BTC,Completed,3813,17.12,ZA,1
TXN0021381,OP0056,PLR007203,2023-09-24 14:14:30,Deposit,Bank Transfer,447.23,EUR,Completed,723,10.97,BR,0
TXN0021382,OP0054,PLR004138,2023-01-21 09:33:21,Withdrawal,E-Wallet,390.64,USD,Completed,7031,8.84,DE,0
TXN0021383,OP0031,PLR006790,2023-03-14 18:25:08,Refund,E-Wallet,4221.68,EUR,Completed,6410,123.87,IN,0
TXN0021384,OP0057,PLR001343,2024-12-27 11:06:11,Deposit,E-Wallet,1884.13,USD,Completed,3897,49.91,DE,0
TXN0021385,OP0070,PLR002029,2024-01-11 05:52:20,Bonus Credit,Card,46.14,GBP,Pending,,1.32,ZA,0
TXN0021386,OP0063,PLR004202,2023-09-10 10:30:50,Withdrawal,E-Wallet,100.95,USD,Failed,,1.14,AU,0
TXN0021387,OP0060,PLR001059,2023-06-25 16:22:38,Deposit,Mobile Money,2577.01,INR,Completed,2373,45.91,AU,0
TXN0021388,OP0003,PLR004250,2024-05-16 23:07:27,Deposit,Mobile Money,4120.5,USD,Pending,,118.69,KE,0
TXN0021389,OP0024,PLR001240,2024-01-30 16:57:25,Deposit,Crypto,4402.39,GBP,Completed,7049,124.54,NG,0
TXN0021390,OP0044,PLR000749,2024-10-22 14:15:26,Bonus Credit,Crypto,2097.62,GBP,Completed,6519,47.02,IN,1
TXN0021391,OP0006,PLR003151,2023-05-31 16:02:39,Deposit,Mobile Money,2802.41,EUR,Completed,5825,37.81,GB,0
TXN0021392,OP0064,PLR001358,2024-06-02 16:57:32,Deposit,E-Wallet,2114.77,BTC,Completed,1715,58.79,DE,1
TXN0021393,OP0003,PLR003690,2024-03-29 13:21:42,Withdrawal,Bank Transfer,2622.62,EUR,Completed,64,27.68,PH,0
TXN0021394,OP0066,PLR000799,2024-10-13 22:23:19,Withdrawal,E-Wallet,3975.05,USD,Completed,5108,65.26,BR,0
TXN0021395,OP0011,PLR006555,2023-08-21 08:22:03,Deposit,Mobile Money,957.17,USD,Completed,2497,6.43,KE,0
TXN0021396,OP0037,PLR003152,2023-11-12 10:31:02,Deposit,Mobile Money,4256.89,USD,Completed,2785,37.73,GB,0
TXN0021397,OP0021,PLR006962,2024-09-03 04:02:37,Withdrawal,E-Wallet,2023.4,USD,Completed,3061,30.73,NG,0
TXN0021398,OP0063,PLR000588,2023-04-05 09:00:59,Deposit,Bank Transfer,3796.48,USD,Completed,4182,26.24,GB,0
TXN0021399,OP0080,PLR005323,2024-03-18 23:57:48,Refund,Bank Transfer,511.8,GBP,Reversed,,15.09,GB,0
TXN0021400,OP0048,PLR002877,2024-05-30 07:25:51,Deposit,Mobile Money,245.9,EUR,Completed,2092,6.42,IN,0
TXN0021401,OP0044,PLR000638,2023-04-21 18:47:04,Withdrawal,Crypto,3313.1,USD,Completed,6227,34.11,PH,1
TXN0021402,OP0009,PLR001029,2024-05-02 01:53:38,Deposit,Card,4709.78,EUR,Completed,2987,73.43,AU,0
TXN0021403,OP0036,PLR001242,2024-01-04 16:24:12,Withdrawal,E-Wallet,2230.18,GBP,Completed,3935,50.78,ZA,0
TXN0021404,OP0041,PLR005936,2024-05-17 11:54:59,Deposit,Mobile Money,4263.46,GBP,Completed,4756,86.76,CA,0
TXN0021405,OP0075,PLR004844,2023-01-07 08:01:05,Withdrawal,E-Wallet,3076.13,GBP,Completed,3564,24.28,PH,0
TXN0021406,OP0065,PLR000116,2024-07-30 00:21:27,Deposit,Card,4923.84,EUR,Completed,2212,146.52,IN,0
TXN0021407,OP0077,PLR006901,2024-09-14 22:50:12,Withdrawal,Card,838.52,USD,Completed,4411,9.0,ZA,0
TXN0021408,OP0002,PLR006724,2023-09-01 07:39:09,Deposit,E-Wallet,4668.16,EUR,Completed,6168,125.5,ZA,0
TXN0021409,OP0011,PLR000945,2023-02-10 15:33:01,Deposit,Mobile Money,1646.14,EUR,Completed,1163,43.07,ZA,0
TXN0021410,OP0021,PLR006539,2023-04-02 02:17:05,Refund,Crypto,2334.36,USD,Completed,3735,35.28,KE,0
TXN0021411,OP0017,PLR004273,2023-11-18 07:53:59,Withdrawal,Card,4523.55,EUR,Completed,4044,74.49,NG,0
TXN0021412,OP0078,PLR006108,2024-06-07 22:11:22,Withdrawal,Card,3897.29,INR,Completed,849,77.68,NG,0
TXN0021413,OP0074,PLR005286,2023-07-11 11:29:06,Withdrawal,Card,2745.85,USD,Completed,5120,51.9,KE,0
TXN0021414,OP0004,PLR000953,2024-05-13 00:12:07,Deposit,Crypto,725.06,INR,Completed,5901,15.2,IN,0
TXN0021415,OP0029,PLR007566,2023-05-04 04:08:51,Deposit,Mobile Money,2679.67,GBP,Completed,2189,16.14,CA,0
TXN0021416,OP0015,PLR002899,2024-11-27 08:33:21,Withdrawal,Mobile Money,4465.69,GBP,Completed,6752,99.71,IN,0
TXN0021417,OP0041,PLR007940,2024-04-06 04:37:48,Deposit,Crypto,4871.03,EUR,Failed,,42.82,KE,0
TXN0021418,OP0051,PLR004776,2024-06-24 01:09:12,Deposit,Card,1165.93,BTC,Completed,26,8.65,NG,0
TXN0021419,OP0021,PLR007402,2024-07-09 23:17:00,Deposit,Card,4446.71,USD,Completed,4344,65.55,AU,0
TXN0021420,OP0026,PLR004489,2024-04-16 12:46:06,Deposit,Bank Transfer,271.12,USD,Completed,4502,6.0,BR,0
TXN0021421,OP0071,PLR006301,2024-03-09 05:43:22,Deposit,E-Wallet,644.96,BTC,Completed,7178,5.97,DE,1
TXN0021422,OP0037,PLR002708,2023-06-06 02:44:26,Withdrawal,Bank Transfer,362.9,GBP,Completed,3893,9.49,KE,1
TXN0021423,OP0025,PLR004985,2023-07-29 15:41:25,Withdrawal,Card,2148.58,EUR,Completed,3806,16.57,GB,0
TXN0021424,OP0070,PLR003016,2023-06-13 16:51:19,Refund,Crypto,2068.43,GBP,Completed,3649,47.28,DE,0
TXN0021425,OP0033,PLR000713,2024-05-21 15:51:25,Deposit,Card,3770.06,BTC,Completed,3231,86.24,GB,0
TXN0021426,OP0079,PLR007392,2024-01-07 16:03:17,Bonus Credit,E-Wallet,3556.39,INR,Completed,1377,82.24,NG,0
TXN0021427,OP0016,PLR007988,2023-03-15 20:08:24,Deposit,Card,3368.95,GBP,Completed,6548,77.81,GB,0
TXN0021428,OP0069,PLR007788,2023-04-05 15:49:00,Deposit,Mobile Money,4971.35,USD,Completed,5306,83.96,NG,0
TXN0021429,OP0025,PLR001724,2023-10-29 10:27:44,Refund,Bank Transfer,4373.7,BTC,Failed,,23.56,ZA,0
TXN0021430,OP0076,PLR005637,2023-12-13 10:22:04,Withdrawal,E-Wallet,2309.71,GBP,Completed,3933,20.91,KE,1
TXN0021431,OP0028,PLR000846,2024-04-18 05:37:50,Deposit,Mobile Money,4878.16,USD,Failed,,39.94,IN,0
TXN0021432,OP0051,PLR006922,2023-05-09 05:47:53,Withdrawal,Mobile Money,4199.03,EUR,Completed,5383,114.88,ZA,0
TXN0021433,OP0050,PLR003846,2023-02-13 23:55:59,Deposit,Bank Transfer,4367.47,USD,Completed,5751,60.26,GB,0
TXN0021434,OP0045,PLR007009,2024-03-20 22:11:50,Deposit,E-Wallet,1909.07,USD,Completed,7198,36.68,ZA,0
TXN0021435,OP0075,PLR007808,2024-12-17 20:00:43,Refund,Bank Transfer,2748.15,USD,Failed,,58.35,NG,0
TXN0021436,OP0008,PLR001011,2023-12-31 05:37:35,Deposit,Mobile Money,304.36,USD,Completed,3400,9.0,ZA,1
TXN0021437,OP0019,PLR007728,2023-02-08 14:04:11,Deposit,Bank Transfer,2894.93,GBP,Completed,4979,58.86,NG,0
TXN0021438,OP0001,PLR006758,2023-06-04 02:43:47,Deposit,Mobile Money,1350.77,GBP,Pending,,32.24,NG,0
TXN0021439,OP0061,PLR005203,2023-05-14 09:27:33,Deposit,Card,2067.85,USD,Completed,5266,37.59,NG,0
TXN0021440,OP0048,PLR003361,2023-08-02 09:26:59,Deposit,Crypto,4717.13,GBP,Completed,889,76.68,DE,0
TXN0021441,OP0041,PLR007783,2024-01-06 11:30:01,Deposit,E-Wallet,4403.32,INR,Completed,5096,89.22,PH,0
TXN0021442,OP0028,PLR006814,2023-09-28 12:35:21,Deposit,Crypto,4348.65,GBP,Completed,6311,99.03,PH,0
TXN0021443,OP0059,PLR007737,2024-12-13 03:25:42,Bonus Credit,Bank Transfer,988.7,EUR,Completed,3634,26.0,GB,1
TXN0021444,OP0030,PLR007517,2024-12-07 15:41:25,Withdrawal,Crypto,3699.19,EUR,Completed,6991,67.05,KE,0
TXN0021445,OP0057,PLR003841,2024-12-06 05:07:08,Refund,E-Wallet,2249.78,BTC,Completed,2504,47.48,GB,1
TXN0021446,OP0037,PLR002490,2024-05-27 17:58:12,Deposit,Crypto,3639.8,EUR,Completed,7144,64.84,AU,0
TXN0021447,OP0062,PLR003492,2024-10-01 11:55:57,Deposit,Mobile Money,3857.76,GBP,Completed,6441,21.74,AU,0
TXN0021448,OP0014,PLR005229,2024-09-06 22:48:23,Withdrawal,E-Wallet,2654.72,USD,Completed,1323,52.08,PH,0
TXN0021449,OP0029,PLR001523,2024-10-14 06:11:14,Deposit,E-Wallet,3792.77,GBP,Completed,6442,37.46,NG,0
TXN0021450,OP0050,PLR004540,2024-06-19 12:46:34,Withdrawal,E-Wallet,2549.25,USD,Completed,5067,33.84,DE,0
TXN0021451,OP0053,PLR007164,2024-11-02 13:48:55,Deposit,Bank Transfer,4475.55,EUR,Completed,6358,54.44,PH,0
TXN0021452,OP0052,PLR001724,2024-03-31 13:50:30,Withdrawal,Crypto,1831.75,GBP,Completed,541,44.48,IN,1
TXN0021453,OP0063,PLR006855,2024-11-09 11:14:45,Deposit,Mobile Money,1575.72,USD,Reversed,,21.59,KE,0
TXN0021454,OP0051,PLR004878,2024-04-17 17:01:58,Deposit,Card,1665.72,USD,Completed,4519,10.82,CA,0
TXN0021455,OP0027,PLR005483,2023-08-01 09:21:47,Withdrawal,E-Wallet,283.25,USD,Completed,2630,7.26,AU,0
TXN0021456,OP0068,PLR002785,2023-07-06 07:52:20,Deposit,E-Wallet,4590.7,USD,Failed,,57.34,NG,0
TXN0021457,OP0042,PLR007810,2024-12-02 21:15:14,Withdrawal,Card,2064.97,USD,Completed,4851,37.27,CA,0
TXN0021458,OP0079,PLR000354,2024-09-09 07:29:15,Withdrawal,Crypto,3041.99,GBP,Completed,1297,81.88,DE,0
TXN0021459,OP0057,PLR002822,2024-04-04 01:18:20,Withdrawal,E-Wallet,4726.98,USD,Completed,3484,78.81,ZA,0
TXN0021460,OP0044,PLR003892,2023-05-10 18:01:34,Deposit,Mobile Money,1949.37,USD,Completed,5224,14.84,BR,0
TXN0021461,OP0026,PLR007394,2024-02-28 15:38:32,Deposit,Crypto,503.71,USD,Completed,1322,10.16,BR,0
TXN0021462,OP0003,PLR007873,2023-09-08 12:31:47,Deposit,E-Wallet,2211.44,EUR,Pending,,13.2,NG,0
TXN0021463,OP0076,PLR005738,2023-04-17 21:55:47,Deposit,Card,4704.46,GBP,Failed,,117.11,CA,0
TXN0021464,OP0070,PLR002218,2024-01-31 22:54:23,Deposit,Bank Transfer,1571.87,BTC,Failed,,18.69,BR,0
TXN0021465,OP0063,PLR004400,2024-01-16 04:06:11,Withdrawal,E-Wallet,4666.85,USD,Completed,3876,37.7,NG,0
TXN0021466,OP0027,PLR003746,2024-02-26 23:56:35,Withdrawal,Bank Transfer,3915.2,EUR,Completed,709,39.25,CA,0
TXN0021467,OP0067,PLR004474,2023-02-04 16:02:00,Withdrawal,Bank Transfer,536.73,USD,Completed,3925,8.54,ZA,0
TXN0021468,OP0073,PLR005832,2024-10-18 23:26:36,Withdrawal,Card,3735.22,EUR,Completed,1252,109.02,IN,1
TXN0021469,OP0056,PLR002551,2024-07-06 04:42:05,Deposit,E-Wallet,189.34,USD,Completed,2410,5.51,NG,0
TXN0021470,OP0017,PLR000396,2024-09-15 01:02:20,Deposit,Card,4878.59,INR,Completed,5410,86.2,IN,0
TXN0021471,OP0022,PLR007084,2023-08-20 11:51:18,Deposit,Bank Transfer,1259.78,INR,Completed,6881,21.12,AU,0
TXN0021472,OP0063,PLR002896,2024-01-21 11:46:32,Withdrawal,E-Wallet,652.16,USD,Completed,2196,6.5,GB,0
TXN0021473,OP0038,PLR003812,2024-05-13 05:05:47,Refund,Crypto,4037.31,USD,Completed,3987,29.27,ZA,0
TXN0021474,OP0031,PLR000124,2023-03-23 17:26:34,Withdrawal,Crypto,1059.96,USD,Completed,5271,27.95,NG,0
TXN0021475,OP0006,PLR007883,2024-07-13 05:29:32,Deposit,Card,3177.91,EUR,Completed,1425,46.85,BR,0
TXN0021476,OP0037,PLR005086,2023-08-14 06:50:31,Deposit,Crypto,3203.6,INR,Completed,4080,93.48,DE,0
TXN0021477,OP0016,PLR004799,2024-03-15 20:25:37,Deposit,Bank Transfer,1231.49,EUR,Completed,6694,10.38,CA,0
TXN0021478,OP0057,PLR005844,2023-11-24 11:39:13,Deposit,Mobile Money,1465.08,USD,Completed,6189,41.41,CA,0
TXN0021479,OP0069,PLR005943,2023-12-12 06:55:50,Deposit,Card,2152.83,GBP,Completed,2446,24.87,ZA,0
TXN0021480,OP0061,PLR001184,2024-10-08 04:42:07,Bonus Credit,Crypto,4069.48,USD,Failed,,51.25,NG,0
TXN0021481,OP0061,PLR001869,2024-12-13 11:21:14,Deposit,Bank Transfer,2105.67,BTC,Completed,2379,10.82,IN,0
TXN0021482,OP0048,PLR007301,2023-06-25 13:36:38,Deposit,Crypto,44.05,BTC,Completed,1164,0.29,BR,0
TXN0021483,OP0068,PLR000053,2023-10-29 15:25:11,Deposit,Bank Transfer,1242.74,EUR,Pending,,33.03,CA,0
TXN0021484,OP0067,PLR005414,2023-12-26 17:26:13,Deposit,Mobile Money,2373.67,GBP,Completed,914,62.5,PH,0
TXN0021485,OP0066,PLR006178,2024-04-19 15:57:16,Bonus Credit,Bank Transfer,3629.37,USD,Completed,4056,70.54,BR,0
TXN0021486,OP0075,PLR007954,2023-08-09 04:09:11,Deposit,Bank Transfer,1795.44,GBP,Completed,4202,26.8,DE,0
TXN0021487,OP0017,PLR000834,2024-03-03 20:58:08,Withdrawal,Crypto,4936.94,GBP,Completed,2472,32.24,DE,1
TXN0021488,OP0063,PLR004341,2024-12-09 06:17:58,Deposit,Bank Transfer,4913.84,USD,Completed,15,103.82,PH,0
TXN0021489,OP0001,PLR005722,2024-12-20 22:44:18,Bonus Credit,Card,192.32,USD,Completed,2690,2.8,NG,0
TXN0021490,OP0052,PLR001094,2024-02-25 09:38:11,Deposit,E-Wallet,1330.2,USD,Completed,6802,28.6,AU,0
TXN0021491,OP0021,PLR007370,2023-01-17 02:48:00,Withdrawal,E-Wallet,4993.76,GBP,Completed,1552,121.33,IN,0
TXN0021492,OP0074,PLR000298,2023-03-31 15:46:54,Bonus Credit,Mobile Money,2299.31,USD,Completed,592,15.88,NG,0
TXN0021493,OP0009,PLR005305,2024-04-03 05:56:44,Withdrawal,Bank Transfer,3130.49,GBP,Completed,5663,85.62,KE,1
TXN0021494,OP0068,PLR005222,2023-09-19 00:16:22,Deposit,Bank Transfer,1805.61,USD,Completed,6831,26.15,CA,0
TXN0021495,OP0072,PLR007380,2023-03-19 10:13:48,Deposit,Card,4824.93,GBP,Completed,5994,73.62,NG,0
TXN0021496,OP0078,PLR006006,2023-12-10 00:36:11,Withdrawal,E-Wallet,2463.52,USD,Completed,1835,24.32,DE,1
TXN0021497,OP0020,PLR007096,2024-06-20 11:16:00,Deposit,Bank Transfer,1246.12,INR,Completed,5498,17.06,IN,0
TXN0021498,OP0057,PLR003963,2023-06-01 12:10:42,Bonus Credit,Bank Transfer,835.37,USD,Completed,606,15.87,BR,0
TXN0021499,OP0004,PLR005088,2024-05-17 02:08:17,Deposit,Mobile Money,3600.01,EUR,Completed,2087,29.15,BR,0
TXN0021500,OP0050,PLR004104,2023-01-04 14:58:19,Deposit,Card,705.3,USD,Completed,4419,16.55,KE,0
TXN0021501,OP0045,PLR003704,2024-11-07 22:39:15,Deposit,Bank Transfer,4513.68,USD,Completed,1967,77.74,NG,0
TXN0021502,OP0049,PLR005991,2024-08-10 18:16:02,Deposit,Crypto,1864.06,USD,Pending,,22.1,PH,0
TXN0021503,OP0064,PLR006667,2023-09-07 10:31:48,Withdrawal,E-Wallet,533.92,GBP,Completed,2074,7.3,IN,0
TXN0021504,OP0004,PLR007744,2023-03-09 08:39:21,Deposit,Card,3865.24,GBP,Completed,682,31.02,IN,0
TXN0021505,OP0048,PLR001067,2024-03-05 16:15:02,Bonus Credit,Bank Transfer,3640.28,EUR,Reversed,,57.45,BR,0
TXN0021506,OP0022,PLR004380,2023-09-13 15:01:27,Withdrawal,Crypto,3164.3,EUR,Completed,3711,75.79,PH,0
TXN0021507,OP0041,PLR004501,2023-10-30 04:32:13,Deposit,E-Wallet,4829.21,EUR,Completed,6599,43.72,DE,0
TXN0021508,OP0049,PLR004286,2024-08-04 05:43:15,Withdrawal,Crypto,2470.47,USD,Completed,278,68.29,BR,0
TXN0021509,OP0068,PLR005709,2023-03-18 10:57:04,Withdrawal,E-Wallet,3001.48,BTC,Failed,,19.72,DE,0
TXN0021510,OP0075,PLR001832,2023-10-25 11:48:16,Withdrawal,Mobile Money,3939.3,USD,Completed,2315,52.57,AU,1
TXN0021511,OP0061,PLR003585,2023-05-01 16:37:21,Refund,Crypto,685.08,BTC,Completed,1247,19.46,AU,0
TXN0021512,OP0004,PLR007896,2023-03-11 20:01:32,Withdrawal,Card,228.88,EUR,Completed,3345,1.27,PH,0
TXN0021513,OP0056,PLR002006,2023-03-05 18:00:38,Withdrawal,Crypto,767.26,INR,Completed,3142,13.18,KE,1
TXN0021514,OP0057,PLR007692,2023-11-26 22:44:51,Bonus Credit,Bank Transfer,601.86,GBP,Pending,,12.43,GB,0
TXN0021515,OP0032,PLR006941,2024-10-30 02:28:49,Deposit,Mobile Money,625.07,GBP,Completed,2829,13.24,AU,0
TXN0021516,OP0036,PLR004287,2023-05-03 05:27:28,Withdrawal,Crypto,3811.3,GBP,Completed,5036,22.66,DE,0
TXN0021517,OP0049,PLR006430,2024-07-16 07:11:55,Deposit,Mobile Money,606.69,EUR,Reversed,,16.45,BR,0
TXN0021518,OP0033,PLR000425,2024-07-14 23:20:51,Deposit,Bank Transfer,2635.82,USD,Completed,6208,15.4,NG,0
TXN0021519,OP0030,PLR002431,2024-05-15 04:59:00,Withdrawal,Bank Transfer,1780.79,GBP,Completed,2421,48.78,NG,0
TXN0021520,OP0077,PLR004827,2024-02-25 01:35:21,Deposit,Bank Transfer,3413.57,GBP,Completed,1230,40.06,NG,0
TXN0021521,OP0029,PLR003347,2024-05-09 23:33:27,Deposit,Card,2722.66,USD,Completed,6439,21.27,KE,0
TXN0021522,OP0002,PLR000475,2024-08-16 10:03:57,Withdrawal,E-Wallet,1992.42,GBP,Completed,3097,40.13,KE,0
TXN0021523,OP0066,PLR002249,2023-10-01 13:07:20,Deposit,E-Wallet,2579.21,EUR,Completed,4048,22.89,CA,0
TXN0021524,OP0023,PLR002328,2023-08-14 12:21:08,Withdrawal,Bank Transfer,3818.01,EUR,Completed,4143,61.63,KE,0
TXN0021525,OP0065,PLR003086,2023-04-02 04:17:35,Withdrawal,Bank Transfer,1670.02,USD,Completed,3991,33.81,IN,0
TXN0021526,OP0021,PLR004961,2024-12-04 09:12:47,Deposit,Crypto,3919.93,USD,Completed,2071,98.16,KE,0
TXN0021527,OP0053,PLR000024,2023-05-16 18:35:07,Withdrawal,Bank Transfer,1073.17,USD,Reversed,,16.94,DE,0
TXN0021528,OP0058,PLR002124,2023-01-18 20:00:19,Deposit,Bank Transfer,3550.94,GBP,Completed,2648,63.64,ZA,0
TXN0021529,OP0006,PLR005318,2023-09-27 04:44:23,Withdrawal,E-Wallet,2031.5,GBP,Completed,1167,24.56,ZA,0
TXN0021530,OP0015,PLR004019,2024-02-01 15:58:54,Withdrawal,Mobile Money,4614.56,INR,Failed,,98.48,KE,0
