game_id,game_name,provider,game_type,rtp_pct,volatility,mobile_ready,live_dealer,launch_date,is_active,has_bonus_round,min_bet_usd,max_bet_usd
GM05686,Game_05686,Playtech,Crash,96.1,Medium,1,0,2022-07-01,1,1,0.1,5000
GM05687,Game_05687,BGaming,Virtual Sports,92.66,Medium,1,0,2022-10-25,1,1,0.2,500
GM05688,Game_05688,Spribe,Table Games,94.26,Low,1,0,2019-04-22,1,0,0.2,100
GM05689,Game_05689,Pragmatic Play,Table Games,96.14,High,1,0,2019-04-30,1,0,0.5,5000
GM05690,Game_05690,Relax Gaming,Virtual Sports,96.34,Medium,1,0,2023-08-22,1,0,0.2,5000
GM05691,Game_05691,Pragmatic Play,Virtual Sports,93.62,High,1,0,2024-06-06,1,0,1.0,1000
GM05692,Game_05692,Microgaming,Virtual Sports,93.4,Medium,1,0,2024-01-03,1,1,0.5,500
GM05693,Game_05693,Relax Gaming,Crash,98.24,Low,0,0,2024-03-20,1,1,0.2,100
GM05694,Game_05694,NetEnt,Table Games,94.7,Medium,0,0,2019-11-22,1,1,0.1,5000
GM05695,Game_05695,Spribe,Crash,95.67,Medium,1,0,2020-07-24,1,0,0.2,5000
GM05696,Game_05696,BGaming,Live Casino,98.08,Medium,1,1,2024-10-03,1,0,1.0,1000
GM05697,Game_05697,Microgaming,Table Games,97.18,High,1,0,2024-07-06,1,1,1.0,5000
GM05698,Game_05698,BGaming,Virtual Sports,97.72,Medium,1,0,2022-05-07,0,0,0.5,100
GM05699,Game_05699,Pragmatic Play,Live Casino,97.5,Medium,1,1,2021-05-13,1,0,0.1,5000
GM05700,Game_05700,Playtech,Table Games,97.64,High,1,0,2020-05-30,1,0,0.5,250
GM05701,Game_05701,Evolution,Slots,93.14,Medium,1,0,2022-05-17,1,0,0.2,500
GM05702,Game_05702,Microgaming,Live Casino,98.39,Medium,1,1,2023-10-01,1,1,0.5,1000
GM05703,Game_05703,Playtech,Crash,92.03,Low,1,0,2022-02-02,1,1,0.1,1000
GM05704,Game_05704,BGaming,Crash,92.98,Medium,1,0,2022-01-12,1,0,0.2,100
GM05705,Game_05705,BGaming,Table Games,94.32,High,1,0,2020-02-12,1,1,0.1,100
GM05706,Game_05706,Microgaming,Table Games,93.17,Medium,1,0,2023-03-10,1,1,1.0,250
GM05707,Game_05707,Relax Gaming,Table Games,93.74,High,1,0,2022-05-29,1,1,0.2,5000
GM05708,Game_05708,Relax Gaming,Slots,94.97,Medium,1,0,2021-04-11,1,1,0.1,250
GM05709,Game_05709,Playtech,Table Games,94.02,Low,1,0,2022-05-31,1,1,0.2,5000
GM05710,Game_05710,Hacksaw,Table Games,97.55,High,1,0,2018-08-04,1,0,1.0,1000
GM05711,Game_05711,Hacksaw,Live Casino,96.76,Medium,1,1,2020-03-27,1,1,0.2,100
GM05712,Game_05712,BGaming,Table Games,92.43,Medium,1,0,2022-08-08,1,1,0.2,5000
GM05713,Game_05713,NetEnt,Table Games,96.59,Medium,1,0,2021-10-13,1,0,0.5,1000
GM05714,Game_05714,Spribe,Crash,97.88,Medium,1,0,2023-05-02,1,0,1.0,500
GM05715,Game_05715,Pragmatic Play,Crash,93.86,Medium,0,0,2024-01-03,1,0,0.1,100
GM05716,Game_05716,Microgaming,Table Games,97.36,High,1,0,2023-12-06,1,0,0.2,1000
GM05717,Game_05717,Evolution,Crash,93.48,Medium,1,0,2023-02-09,1,0,0.1,500
GM05718,Game_05718,Microgaming,Table Games,92.82,Low,1,0,2018-02-17,1,1,0.2,500
GM05719,Game_05719,Hacksaw,Virtual Sports,93.33,Medium,0,0,2019-03-10,1,1,0.5,5000
GM05720,Game_05720,Pragmatic Play,Slots,97.66,Medium,1,0,2019-03-01,1,1,0.2,500
GM05721,Game_05721,Relax Gaming,Live Casino,98.76,Medium,0,1,2020-07-09,0,0,0.1,1000
GM05722,Game_05722,Relax Gaming,Crash,96.46,Medium,1,0,2021-05-17,0,1,0.1,250
GM05723,Game_05723,Play n GO,Crash,95.2,High,1,0,2021-03-10,1,1,0.5,250
GM05724,Game_05724,Hacksaw,Live Casino,99.08,High,1,1,2023-11-02,1,1,0.1,250
GM05725,Game_05725,Relax Gaming,Live Casino,97.77,Low,1,1,2019-02-25,1,0,0.1,1000
GM05726,Game_05726,Microgaming,Live Casino,97.34,High,1,1,2022-08-26,1,1,1.0,100
GM05727,Game_05727,BGaming,Slots,96.93,Medium,1,0,2023-08-11,1,1,0.1,250
GM05728,Game_05728,BGaming,Live Casino,96.03,Low,1,1,2018-07-26,1,1,0.2,1000
GM05729,Game_05729,Play n GO,Live Casino,97.02,Medium,1,1,2021-01-11,0,1,0.1,1000
GM05730,Game_05730,Spribe,Table Games,95.26,High,0,0,2021-07-22,1,1,1.0,1000
GM05731,Game_05731,Microgaming,Virtual Sports,97.89,Medium,1,0,2021-04-12,1,1,0.5,5000
GM05732,Game_05732,Evolution,Live Casino,96.49,Medium,1,1,2024-07-14,1,1,0.5,250
GM05733,Game_05733,Evolution,Crash,97.75,Medium,1,0,2021-04-23,1,0,0.2,100
GM05734,Game_05734,Playtech,Virtual Sports,92.61,High,1,0,2021-07-13,1,1,0.2,5000
GM05735,Game_05735,Relax Gaming,Virtual Sports,96.46,High,1,0,2023-04-21,1,0,0.5,250
GM05736,Game_05736,Playtech,Table Games,97.37,Medium,1,0,2023-01-04,1,1,0.5,1000
GM05737,Game_05737,Evolution,Table Games,98.33,Low,1,0,2020-08-23,0,1,1.0,5000
GM05738,Game_05738,Evolution,Virtual Sports,94.46,Medium,1,0,2020-05-12,1,1,0.2,100
GM05739,Game_05739,Relax Gaming,Crash,93.1,High,1,0,2020-12-24,1,1,0.2,1000
GM05740,Game_05740,Spribe,Slots,96.18,High,0,0,2023-07-23,1,1,0.2,1000
GM05741,Game_05741,BGaming,Virtual Sports,96.06,Medium,1,0,2019-05-21,1,0,0.5,100
GM05742,Game_05742,NetEnt,Virtual Sports,93.16,Medium,0,0,2023-07-26,0,0,1.0,250
GM05743,Game_05743,Pragmatic Play,Virtual Sports,94.06,Medium,1,0,2019-08-02,0,0,0.1,5000
GM05744,Game_05744,Relax Gaming,Crash,96.61,High,1,0,2020-09-30,1,0,0.2,100
GM05745,Game_05745,Hacksaw,Table Games,97.37,Medium,1,0,2019-12-29,1,1,0.5,1000
GM05746,Game_05746,BGaming,Virtual Sports,93.97,High,1,0,2020-08-03,1,0,0.5,5000
GM05747,Game_05747,Play n GO,Slots,93.19,Medium,1,0,2018-11-03,1,0,0.1,250
GM05748,Game_05748,Playtech,Virtual Sports,93.57,High,1,0,2019-04-03,1,1,0.5,100
GM05749,Game_05749,Spribe,Live Casino,97.33,High,1,1,2022-12-17,1,0,0.1,250
GM05750,Game_05750,Evolution,Virtual Sports,97.46,Low,1,0,2022-04-03,1,1,0.1,100
GM05751,Game_05751,Playtech,Table Games,95.68,Medium,1,0,2020-11-27,1,1,0.5,5000
GM05752,Game_05752,Play n GO,Table Games,93.79,High,0,0,2023-06-12,1,0,0.2,500
GM05753,Game_05753,Play n GO,Slots,96.19,High,1,0,2021-12-05,1,0,0.2,5000
GM05754,Game_05754,NetEnt,Crash,93.63,High,1,0,2023-10-26,1,0,0.2,500
GM05755,Game_05755,Play n GO,Virtual Sports,94.96,Low,1,0,2019-05-03,1,1,0.1,5000
GM05756,Game_05756,Microgaming,Crash,92.47,Medium,1,0,2023-09-21,1,1,0.5,500
GM05757,Game_05757,Play n GO,Slots,93.75,Medium,1,0,2019-10-11,1,0,0.2,500
GM05758,Game_05758,NetEnt,Virtual Sports,95.58,Medium,1,0,2023-09-23,1,1,0.1,1000
GM05759,Game_05759,Hacksaw,Slots,93.43,High,1,0,2020-04-09,1,1,0.2,5000
GM05760,Game_05760,NetEnt,Crash,93.01,High,1,0,2023-03-03,1,1,0.5,100
GM05761,Game_05761,Relax Gaming,Slots,96.93,Medium,1,0,2018-09-22,1,1,0.2,500
GM05762,Game_05762,Microgaming,Crash,94.71,High,1,0,2022-01-02,1,0,0.2,250
GM05763,Game_05763,Relax Gaming,Slots,94.48,High,0,0,2020-11-27,1,1,0.1,5000
GM05764,Game_05764,BGaming,Live Casino,97.86,High,0,1,2024-02-09,1,1,0.2,1000
GM05765,Game_05765,Playtech,Virtual Sports,93.3,Medium,1,0,2021-03-13,0,1,0.5,5000
GM05766,Game_05766,Pragmatic Play,Crash,95.97,High,1,0,2020-04-12,1,1,0.1,500
GM05767,Game_05767,Microgaming,Live Casino,98.29,Medium,1,1,2018-05-05,1,1,0.5,5000
GM05768,Game_05768,Pragmatic Play,Virtual Sports,96.64,Medium,1,0,2018-12-11,1,0,0.2,500
GM05769,Game_05769,Play n GO,Table Games,98.17,Medium,0,0,2020-12-11,1,0,1.0,1000
GM05770,Game_05770,Hacksaw,Slots,92.91,Low,1,0,2023-07-26,1,1,0.5,100
GM05771,Game_05771,Evolution,Virtual Sports,92.49,Low,0,0,2024-04-11,1,1,0.2,250
GM05772,Game_05772,Playtech,Slots,96.17,High,1,0,2021-10-12,1,1,0.1,1000
GM05773,Game_05773,Evolution,Crash,92.1,High,1,0,2023-04-03,1,0,1.0,250
GM05774,Game_05774,Relax Gaming,Virtual Sports,97.38,Low,1,0,2019-12-06,1,1,1.0,5000
GM05775,Game_05775,Microgaming,Crash,93.57,Low,1,0,2022-10-20,1,1,1.0,250
GM05776,Game_05776,Relax Gaming,Virtual Sports,92.48,Medium,1,0,2020-06-01,1,1,0.2,5000
GM05777,Game_05777,Relax Gaming,Live Casino,98.18,High,1,1,2022-01-20,1,1,0.5,100
GM05778,Game_05778,Playtech,Table Games,97.49,Medium,1,0,2022-09-09,1,0,0.5,5000
GM05779,Game_05779,Playtech,Table Games,97.28,High,1,0,2021-06-02,1,1,0.5,250
GM05780,Game_05780,Pragmatic Play,Table Games,97.26,Medium,0,0,2021-08-23,1,0,0.2,1000
GM05781,Game_05781,Evolution,Virtual Sports,94.49,Medium,1,0,2019-09-03,1,0,1.0,500
GM05782,Game_05782,Hacksaw,Live Casino,99.49,High,1,1,2020-04-14,1,1,0.1,5000
GM05783,Game_05783,Microgaming,Table Games,97.28,Medium,1,0,2018-01-23,1,0,0.1,1000
GM05784,Game_05784,Playtech,Crash,96.76,High,1,0,2023-11-07,1,0,0.1,250
GM05785,Game_05785,Relax Gaming,Slots,94.32,High,1,0,2019-06-28,1,0,0.2,100
GM05786,Game_05786,NetEnt,Slots,94.6,High,1,0,2021-08-23,1,1,0.2,500
GM05787,Game_05787,Evolution,Virtual Sports,95.47,Low,1,0,2022-06-02,0,0,0.2,1000
GM05788,Game_05788,NetEnt,Live Casino,98.71,Medium,0,1,2020-09-30,1,0,0.5,1000
GM05789,Game_05789,Play n GO,Slots,95.45,High,0,0,2023-10-20,1,1,0.1,5000
GM05790,Game_05790,Play n GO,Crash,97.62,Medium,1,0,2022-02-06,1,1,1.0,250
GM05791,Game_05791,Pragmatic Play,Virtual Sports,94.63,High,1,0,2018-04-05,0,0,0.1,500
GM05792,Game_05792,Relax Gaming,Slots,94.85,High,1,0,2019-10-19,1,1,0.1,100
GM05793,Game_05793,Hacksaw,Table Games,96.57,Low,1,0,2023-07-16,1,1,0.5,250
GM05794,Game_05794,Relax Gaming,Crash,96.61,Low,1,0,2023-11-20,0,1,0.5,100
GM05795,Game_05795,Relax Gaming,Table Games,98.41,Medium,1,0,2023-05-13,1,0,0.2,500
GM05796,Game_05796,Evolution,Virtual Sports,95.06,High,1,0,2023-01-24,0,0,0.5,500
GM05797,Game_05797,Microgaming,Table Games,96.53,Medium,1,0,2021-05-29,1,1,0.5,5000
GM05798,Game_05798,Spribe,Virtual Sports,92.32,High,1,0,2021-02-04,1,0,0.2,100
GM05799,Game_05799,Relax Gaming,Live Casino,96.34,Medium,1,1,2020-12-03,1,1,0.1,100
GM05800,Game_05800,Evolution,Virtual Sports,93.78,Low,1,0,2023-04-20,1,0,0.2,5000
GM05801,Game_05801,BGaming,Live Casino,98.17,High,0,1,2018-12-12,1,1,0.1,250
GM05802,Game_05802,BGaming,Virtual Sports,92.15,Medium,1,0,2018-08-01,1,1,1.0,1000
GM05803,Game_05803,Playtech,Crash,96.82,Medium,0,0,2019-05-02,0,1,0.1,5000
GM05804,Game_05804,BGaming,Crash,93.43,High,1,0,2021-04-10,1,0,0.5,5000
GM05805,Game_05805,Microgaming,Slots,92.7,Medium,0,0,2019-11-28,1,1,0.5,1000
GM05806,Game_05806,Relax Gaming,Slots,93.24,High,1,0,2020-12-14,1,0,0.1,100
GM05807,Game_05807,BGaming,Slots,98.48,Medium,1,0,2020-06-06,1,0,0.1,100
GM05808,Game_05808,Playtech,Live Casino,96.63,Medium,1,1,2022-04-29,1,1,0.5,100
GM05809,Game_05809,Hacksaw,Live Casino,98.72,Medium,0,1,2024-04-22,1,1,1.0,500
GM05810,Game_05810,NetEnt,Live Casino,96.57,Medium,1,1,2020-05-06,1,1,1.0,1000
GM05811,Game_05811,Hacksaw,Virtual Sports,97.08,Low,1,0,2018-12-31,1,1,0.2,500
GM05812,Game_05812,Playtech,Crash,92.01,Medium,1,0,2021-11-20,1,0,0.1,250
GM05813,Game_05813,NetEnt,Live Casino,99.21,High,1,1,2021-12-01,1,1,0.1,100
GM05814,Game_05814,BGaming,Virtual Sports,94.3,Medium,0,0,2022-10-16,1,1,0.1,1000
GM05815,Game_05815,Relax Gaming,Table Games,97.12,High,1,0,2019-08-11,1,1,0.1,500
GM05816,Game_05816,Playtech,Table Games,95.99,Medium,1,0,2019-01-09,1,1,1.0,5000
GM05817,Game_05817,Relax Gaming,Virtual Sports,97.19,Medium,1,0,2023-04-08,0,1,1.0,100
GM05818,Game_05818,Play n GO,Crash,95.84,High,0,0,2021-03-09,1,0,0.2,250
GM05819,Game_05819,Relax Gaming,Virtual Sports,96.7,Low,1,0,2018-05-16,1,1,0.1,5000
GM05820,Game_05820,Relax Gaming,Live Casino,97.35,Medium,0,1,2019-03-07,1,0,0.2,100
GM05821,Game_05821,Evolution,Virtual Sports,94.39,Low,0,0,2022-06-20,1,1,0.2,5000
GM05822,Game_05822,Pragmatic Play,Live Casino,96.46,Medium,1,1,2019-11-09,1,1,0.2,1000
GM05823,Game_05823,Pragmatic Play,Crash,97.59,Low,1,0,2023-11-15,1,0,1.0,5000
GM05824,Game_05824,Relax Gaming,Live Casino,97.61,Medium,1,1,2024-08-18,1,0,0.1,100
GM05825,Game_05825,Pragmatic Play,Table Games,92.19,Medium,1,0,2018-10-15,1,1,0.2,5000
GM05826,Game_05826,Playtech,Table Games,97.21,Low,1,0,2020-02-22,1,1,0.2,100
GM05827,Game_05827,Playtech,Crash,98.45,Medium,1,0,2022-04-09,1,1,1.0,5000
GM05828,Game_05828,Hacksaw,Crash,97.92,High,1,0,2024-09-08,1,1,1.0,100
GM05829,Game_05829,Play n GO,Table Games,93.11,Medium,1,0,2021-11-17,1,1,0.2,100
GM05830,Game_05830,Microgaming,Table Games,92.9,High,1,0,2023-10-01,1,1,1.0,500
GM05831,Game_05831,Microgaming,Table Games,97.49,Low,1,0,2018-08-11,1,0,0.5,1000
GM05832,Game_05832,Pragmatic Play,Slots,94.43,Medium,1,0,2021-10-07,1,0,1.0,250
GM05833,Game_05833,Evolution,Virtual Sports,95.4,Medium,1,0,2020-03-06,1,0,0.2,5000
GM05834,Game_05834,Hacksaw,Slots,97.63,High,1,0,2021-05-12,1,1,0.5,100
GM05835,Game_05835,Hacksaw,Live Casino,96.84,Medium,1,1,2020-03-10,1,0,0.5,1000
GM05836,Game_05836,Pragmatic Play,Live Casino,97.81,Medium,1,1,2024-06-23,1,1,0.2,5000
GM05837,Game_05837,Hacksaw,Slots,96.84,Medium,1,0,2020-08-24,1,0,1.0,5000
GM05838,Game_05838,BGaming,Live Casino,97.83,Medium,1,1,2021-10-25,0,0,0.5,500
GM05839,Game_05839,Pragmatic Play,Table Games,98.13,High,1,0,2020-06-26,1,1,0.1,500
GM05840,Game_05840,Spribe,Slots,93.56,Medium,1,0,2018-01-16,1,0,0.5,1000
GM05841,Game_05841,NetEnt,Crash,92.78,Low,1,0,2023-09-26,1,1,1.0,500
GM05842,Game_05842,Hacksaw,Slots,98.02,Medium,1,0,2024-03-22,0,1,1.0,1000
GM05843,Game_05843,Microgaming,Virtual Sports,95.68,Medium,1,0,2022-05-30,1,0,1.0,500
GM05844,Game_05844,NetEnt,Table Games,98.23,Low,1,0,2018-03-08,1,1,1.0,5000
GM05845,Game_05845,NetEnt,Live Casino,96.53,Medium,1,1,2019-10-28,1,1,0.1,250
GM05846,Game_05846,Relax Gaming,Crash,97.96,Medium,0,0,2022-07-16,0,0,0.5,5000
GM05847,Game_05847,Play n GO,Virtual Sports,95.11,Low,1,0,2021-02-05,1,1,1.0,1000
GM05848,Game_05848,NetEnt,Crash,95.13,Medium,1,0,2021-07-12,1,1,0.5,500
GM05849,Game_05849,Playtech,Live Casino,99.02,Low,1,1,2022-09-08,1,1,1.0,500
GM05850,Game_05850,Microgaming,Live Casino,96.33,Medium,1,1,2018-08-14,0,1,0.1,250
GM05851,Game_05851,Hacksaw,Virtual Sports,95.95,High,0,0,2022-01-04,1,1,1.0,5000
GM05852,Game_05852,NetEnt,Virtual Sports,92.25,High,1,0,2020-05-28,1,1,0.5,1000
GM05853,Game_05853,Hacksaw,Table Games,96.28,Medium,1,0,2024-03-20,1,0,0.2,5000
GM05854,Game_05854,BGaming,Live Casino,97.95,High,1,1,2022-08-08,1,0,0.5,250
GM05855,Game_05855,Play n GO,Crash,93.09,Medium,1,0,2018-03-06,1,1,0.5,500
GM05856,Game_05856,Play n GO,Table Games,97.72,High,1,0,2018-12-12,1,1,1.0,5000
GM05857,Game_05857,Hacksaw,Virtual Sports,94.71,Medium,1,0,2022-01-24,1,1,1.0,500
GM05858,Game_05858,Play n GO,Table Games,93.66,High,1,0,2021-03-16,1,1,1.0,5000
GM05859,Game_05859,Relax Gaming,Virtual Sports,98.44,High,1,0,2021-10-22,0,1,0.1,500
GM05860,Game_05860,Spribe,Slots,94.24,Medium,1,0,2021-11-19,1,0,1.0,5000
GM05861,Game_05861,Pragmatic Play,Virtual Sports,92.08,Medium,1,0,2019-02-08,1,0,1.0,5000
GM05862,Game_05862,Evolution,Virtual Sports,93.27,Medium,1,0,2019-09-09,1,0,0.2,1000
GM05863,Game_05863,Relax Gaming,Virtual Sports,94.89,High,0,0,2021-12-13,0,1,0.5,500
GM05864,Game_05864,Evolution,Live Casino,96.85,Low,1,1,2022-03-03,1,1,0.1,250
GM05865,Game_05865,Spribe,Live Casino,98.19,High,0,1,2019-07-06,1,0,0.1,250
GM05866,Game_05866,Hacksaw,Table Games,92.55,Medium,1,0,2024-03-14,1,1,1.0,500
GM05867,Game_05867,Pragmatic Play,Crash,95.3,Low,1,0,2019-04-26,1,1,1.0,250
GM05868,Game_05868,Pragmatic Play,Table Games,94.39,High,1,0,2019-02-07,1,1,0.1,1000
GM05869,Game_05869,NetEnt,Table Games,96.62,High,1,0,2024-08-24,1,0,0.5,250
GM05870,Game_05870,Relax Gaming,Crash,94.67,Medium,1,0,2020-09-25,0,0,0.5,1000
GM05871,Game_05871,Play n GO,Table Games,95.24,Medium,0,0,2024-02-04,1,1,0.2,5000
GM05872,Game_05872,BGaming,Virtual Sports,98.2,High,0,0,2024-01-18,1,1,0.5,100
GM05873,Game_05873,Play n GO,Table Games,94.27,Medium,1,0,2023-11-28,1,1,0.2,1000
GM05874,Game_05874,Play n GO,Live Casino,98.16,Low,1,1,2018-09-24,0,1,0.5,5000
GM05875,Game_05875,Spribe,Slots,96.9,High,1,0,2024-01-18,1,0,1.0,1000
GM05876,Game_05876,Playtech,Crash,92.38,High,1,0,2018-02-25,1,1,1.0,5000
GM05877,Game_05877,Play n GO,Live Casino,96.72,Medium,1,1,2021-04-13,1,1,0.1,100
GM05878,Game_05878,Evolution,Live Casino,96.57,Medium,1,1,2022-06-04,1,1,0.1,500
GM05879,Game_05879,Playtech,Table Games,92.87,Low,1,0,2024-02-17,1,0,0.1,100
GM05880,Game_05880,NetEnt,Live Casino,97.84,Low,1,1,2023-03-09,1,1,1.0,1000
GM05881,Game_05881,Evolution,Slots,93.11,Low,1,0,2020-12-01,1,1,0.1,250
GM05882,Game_05882,BGaming,Live Casino,97.98,High,1,1,2020-03-08,1,1,1.0,250
GM05883,Game_05883,Spribe,Live Casino,99.39,Medium,1,1,2022-04-29,1,0,0.1,1000
GM05884,Game_05884,BGaming,Table Games,94.29,High,1,0,2023-09-18,1,0,0.2,250
GM05885,Game_05885,BGaming,Live Casino,97.19,Medium,1,1,2020-01-20,1,0,0.5,100
GM05886,Game_05886,Play n GO,Crash,92.9,High,1,0,2019-07-02,1,1,0.1,100
GM05887,Game_05887,Relax Gaming,Crash,95.4,High,1,0,2019-09-03,0,1,0.1,1000
GM05888,Game_05888,BGaming,Live Casino,96.29,High,1,1,2023-11-15,1,1,0.2,500
GM05889,Game_05889,Pragmatic Play,Table Games,94.79,Low,1,0,2022-02-10,1,1,0.5,5000
GM05890,Game_05890,Play n GO,Crash,93.57,Low,1,0,2023-10-25,1,1,0.1,500
GM05891,Game_05891,Playtech,Live Casino,99.39,High,1,1,2019-03-23,1,0,0.2,5000
GM05892,Game_05892,Play n GO,Live Casino,97.94,Low,1,1,2024-07-09,1,1,0.2,250
GM05893,Game_05893,Play n GO,Live Casino,98.21,High,1,1,2023-02-16,1,1,0.2,100
GM05894,Game_05894,Relax Gaming,Crash,98.26,Low,1,0,2021-03-04,1,1,0.2,1000
GM05895,Game_05895,NetEnt,Slots,93.74,Low,1,0,2023-09-02,1,1,1.0,100
GM05896,Game_05896,Evolution,Table Games,95.91,Low,1,0,2018-01-21,1,1,0.5,5000
GM05897,Game_05897,BGaming,Slots,93.79,Medium,1,0,2020-07-24,1,1,1.0,100
GM05898,Game_05898,Evolution,Live Casino,98.41,High,1,1,2021-09-07,1,1,0.1,500
GM05899,Game_05899,NetEnt,Live Casino,96.8,Medium,1,1,2023-01-21,1,0,0.5,1000
GM05900,Game_05900,BGaming,Virtual Sports,98.49,Low,1,0,2022-11-09,1,1,0.2,1000
GM05901,Game_05901,Pragmatic Play,Live Casino,98.73,High,1,1,2021-02-11,1,1,0.5,1000
GM05902,Game_05902,Relax Gaming,Virtual Sports,95.87,Medium,1,0,2023-07-17,1,1,0.2,100
GM05903,Game_05903,NetEnt,Slots,94.38,Medium,1,0,2023-02-15,1,1,0.2,500
GM05904,Game_05904,NetEnt,Virtual Sports,93.71,Medium,1,0,2019-11-22,1,1,0.5,5000
GM05905,Game_05905,Pragmatic Play,Table Games,94.12,High,1,0,2019-07-06,1,0,1.0,100
GM05906,Game_05906,BGaming,Table Games,94.98,High,1,0,2019-01-20,1,0,0.1,1000
GM05907,Game_05907,Hacksaw,Crash,95.52,High,1,0,2022-03-10,1,1,0.1,500
GM05908,Game_05908,Spribe,Slots,96.14,Medium,1,0,2023-02-02,1,1,0.1,1000
GM05909,Game_05909,Microgaming,Slots,97.64,High,1,0,2019-07-01,0,1,1.0,500
GM05910,Game_05910,Spribe,Virtual Sports,97.37,Medium,0,0,2020-11-08,1,1,0.5,100
GM05911,Game_05911,BGaming,Virtual Sports,97.85,High,1,0,2019-11-04,1,0,1.0,5000
GM05912,Game_05912,Hacksaw,Virtual Sports,97.69,High,1,0,2024-08-04,1,1,0.2,1000
GM05913,Game_05913,Playtech,Slots,96.77,Medium,1,0,2020-11-13,1,0,0.1,500
GM05914,Game_05914,BGaming,Virtual Sports,94.67,Medium,1,0,2024-03-01,1,0,1.0,100
GM05915,Game_05915,Pragmatic Play,Crash,95.34,Low,1,0,2023-03-03,1,1,0.5,100
GM05916,Game_05916,BGaming,Virtual Sports,97.44,Medium,1,0,2019-09-11,1,0,0.1,500
GM05917,Game_05917,Relax Gaming,Crash,93.41,Medium,1,0,2024-09-23,1,0,0.5,5000
GM05918,Game_05918,Spribe,Crash,92.41,Medium,1,0,2018-11-13,1,0,0.2,5000
GM05919,Game_05919,Relax Gaming,Crash,95.44,Medium,0,0,2021-03-28,1,0,0.1,500
GM05920,Game_05920,NetEnt,Crash,97.78,Low,1,0,2019-02-17,1,0,1.0,1000
GM05921,Game_05921,Spribe,Crash,96.71,High,1,0,2019-02-19,1,1,0.2,100
GM05922,Game_05922,BGaming,Live Casino,96.11,High,0,1,2019-01-07,1,0,0.5,500
GM05923,Game_05923,Microgaming,Table Games,95.28,High,1,0,2020-12-05,1,0,0.2,100
GM05924,Game_05924,Play n GO,Slots,92.77,High,1,0,2021-02-20,1,1,0.1,1000
GM05925,Game_05925,Microgaming,Crash,95.0,Medium,1,0,2021-05-12,1,0,1.0,100
GM05926,Game_05926,Spribe,Live Casino,96.26,Medium,1,1,2023-02-18,1,1,0.1,1000
GM05927,Game_05927,NetEnt,Live Casino,98.76,High,0,1,2023-07-11,1,0,0.1,1000
GM05928,Game_05928,BGaming,Live Casino,99.49,Medium,1,1,2022-09-04,1,0,1.0,1000
GM05929,Game_05929,NetEnt,Table Games,94.28,Medium,0,0,2024-07-15,1,1,0.5,5000
GM05930,Game_05930,Relax Gaming,Virtual Sports,98.13,Medium,0,0,2024-01-07,1,1,0.2,500
GM05931,Game_05931,Play n GO,Live Casino,97.23,High,1,1,2023-02-17,1,1,0.5,500
GM05932,Game_05932,Evolution,Live Casino,97.6,High,1,1,2019-12-28,1,1,0.5,5000
GM05933,Game_05933,Relax Gaming,Live Casino,98.84,Medium,1,1,2018-10-25,1,0,0.1,100
GM05934,Game_05934,Spribe,Table Games,94.27,Medium,0,0,2023-03-07,1,0,0.2,250
GM05935,Game_05935,Evolution,Live Casino,98.47,Medium,1,1,2024-07-16,1,0,0.1,100
GM05936,Game_05936,Playtech,Crash,97.53,High,0,0,2019-05-25,1,1,0.5,100
GM05937,Game_05937,Play n GO,Virtual Sports,98.49,Low,1,0,2024-03-27,1,0,0.1,1000
GM05938,Game_05938,Pragmatic Play,Live Casino,99.11,Medium,0,1,2021-02-12,1,1,0.5,5000
GM05939,Game_05939,Play n GO,Crash,94.25,Medium,0,0,2020-08-04,1,1,0.1,500
GM05940,Game_05940,Play n GO,Virtual Sports,98.48,Low,1,0,2019-12-02,1,1,0.1,1000
GM05941,Game_05941,Hacksaw,Slots,96.57,Medium,1,0,2024-08-09,1,0,0.1,100
GM05942,Game_05942,Pragmatic Play,Crash,97.25,High,1,0,2022-08-22,1,1,0.5,1000
GM05943,Game_05943,Evolution,Slots,92.26,Medium,1,0,2019-10-07,1,1,0.2,500
GM05944,Game_05944,Playtech,Slots,94.87,High,1,0,2021-10-02,1,0,0.5,100
GM05945,Game_05945,Spribe,Live Casino,96.16,High,1,1,2021-08-28,1,1,0.2,5000
GM05946,Game_05946,Playtech,Slots,97.27,Medium,1,0,2022-10-21,0,1,0.2,1000
GM05947,Game_05947,Play n GO,Live Casino,97.88,Medium,1,1,2021-11-30,1,1,0.2,100
GM05948,Game_05948,Hacksaw,Slots,93.72,Medium,1,0,2019-11-02,1,1,0.5,500
GM05949,Game_05949,Microgaming,Table Games,93.72,Medium,1,0,2021-10-23,1,0,0.1,100
GM05950,Game_05950,Spribe,Virtual Sports,97.68,Medium,1,0,2021-04-09,1,1,1.0,1000
GM05951,Game_05951,Hacksaw,Live Casino,98.98,High,1,1,2018-05-31,1,1,1.0,1000
GM05952,Game_05952,Playtech,Table Games,97.05,Medium,1,0,2019-10-13,1,0,0.1,5000
GM05953,Game_05953,Playtech,Live Casino,98.88,Medium,1,1,2023-05-09,1,0,0.5,500
GM05954,Game_05954,BGaming,Slots,95.36,Medium,1,0,2022-07-22,1,1,0.1,5000
GM05955,Game_05955,Spribe,Crash,97.58,Medium,0,0,2024-02-04,1,1,1.0,5000
GM05956,Game_05956,NetEnt,Crash,95.2,Low,1,0,2020-06-20,1,1,0.5,1000
