bet_id,operator_id,player_id,bet_date,sport,market_type,bet_type,stake_usd,odds,potential_payout_usd,status,actual_payout_usd,operator_margin_usd,live_bet,country
BET0016053,OP0023,PLR005085,2024-02-22,Rugby,Correct Score,Single,455.4,2.41,1097.51,Lost,0,455.4,0,GB
BET0016054,OP0049,PLR000820,2024-12-09,Basketball,First Goal Scorer,Single,98.13,2.94,288.5,Lost,0,98.13,1,ZA
BET0016055,OP0026,PLR001960,2024-12-08,Football,Both Teams Score,Accumulator,206.22,3.31,682.59,Lost,0,206.22,1,PH
BET0016056,OP0073,PLR003070,2023-01-15,Rugby,Asian Handicap,Accumulator,9.56,9.37,89.58,Lost,0,9.56,0,KE
BET0016057,OP0038,PLR005405,2024-07-29,Football,Both Teams Score,Single,153.04,12.89,1972.69,Lost,0,153.04,1,BR
BET0016058,OP0066,PLR005291,2023-07-15,Basketball,Match Winner,Accumulator,491.78,10.96,5389.91,Pending,0,491.78,0,DE
BET0016059,OP0057,PLR007540,2023-11-10,Football,First Goal Scorer,Single,422.53,3.46,1461.95,Lost,0,422.53,0,GB
BET0016060,OP0032,PLR002102,2024-12-23,Rugby,Correct Score,Single,318.7,9.19,2928.85,Lost,0,318.7,0,GB
BET0016061,OP0019,PLR006521,2023-09-20,Basketball,Asian Handicap,Accumulator,60.08,2.65,159.21,Lost,0,60.08,1,DE
BET0016062,OP0040,PLR003608,2023-07-09,Rugby,Over/Under,Accumulator,463.13,5.35,2477.75,Lost,0,463.13,1,GB
BET0016063,OP0048,PLR004884,2024-01-28,Tennis,Over/Under,Single,183.17,11.4,2088.14,Lost,0,183.17,1,CA
BET0016064,OP0045,PLR003276,2024-05-28,Football,Both Teams Score,Accumulator,337.12,7.77,2619.42,Pending,0,337.12,0,ZA
BET0016065,OP0075,PLR002994,2023-11-22,Football,Both Teams Score,Single,227.97,8.25,1880.75,Lost,0,227.97,1,BR
BET0016066,OP0038,PLR001391,2023-09-24,Esports,Correct Score,Single,81.01,5.72,463.38,Lost,0,81.01,0,AU
BET0016067,OP0019,PLR000321,2024-01-13,Rugby,Over/Under,Single,35.04,13.48,472.34,Lost,0,35.04,0,AU
BET0016068,OP0075,PLR002331,2023-09-16,Cricket,First Goal Scorer,Accumulator,272.08,6.0,1632.48,Void,272.08,0.0,0,BR
BET0016069,OP0045,PLR001355,2023-02-12,Rugby,Both Teams Score,System,496.33,12.44,6174.35,Lost,0,496.33,0,KE
BET0016070,OP0053,PLR004901,2024-11-17,Baseball,Both Teams Score,Single,73.13,1.28,93.61,Won,93.61,-20.48,0,BR
BET0016071,OP0029,PLR007798,2024-07-15,Baseball,Both Teams Score,System,386.77,10.41,4026.28,Pending,0,386.77,0,IN
BET0016072,OP0058,PLR003030,2023-09-04,Esports,Match Winner,Single,338.16,13.81,4669.99,Lost,0,338.16,0,CA
BET0016073,OP0002,PLR005201,2024-07-13,Esports,Match Winner,Accumulator,242.89,11.55,2805.38,Won,2805.38,-2562.49,0,ZA
BET0016074,OP0077,PLR001486,2023-12-02,Basketball,Correct Score,Accumulator,478.43,1.82,870.74,Void,478.43,0.0,0,NG
BET0016075,OP0075,PLR003241,2024-12-26,Tennis,Over/Under,Single,138.43,1.4,193.8,Lost,0,138.43,0,IN
BET0016076,OP0004,PLR006971,2024-06-08,Baseball,Match Winner,Single,189.47,11.18,2118.27,Lost,0,189.47,0,KE
BET0016077,OP0061,PLR006453,2024-11-30,Baseball,Correct Score,Accumulator,269.96,9.5,2564.62,Won,2564.62,-2294.66,1,NG
BET0016078,OP0035,PLR001392,2024-08-12,Basketball,Over/Under,Single,206.43,9.19,1897.09,Lost,0,206.43,0,PH
BET0016079,OP0021,PLR003980,2023-09-10,Basketball,Correct Score,Single,355.51,11.51,4091.92,Lost,0,355.51,0,KE
BET0016080,OP0011,PLR005531,2024-01-28,Football,Match Winner,Single,439.77,2.97,1306.12,Won,1306.12,-866.35,0,ZA
BET0016081,OP0025,PLR007109,2024-12-05,Baseball,Match Winner,Single,307.36,4.92,1512.21,Lost,0,307.36,0,GB
BET0016082,OP0047,PLR007253,2024-03-04,Basketball,Over/Under,Accumulator,211.87,12.48,2644.14,Lost,0,211.87,0,AU
BET0016083,OP0027,PLR001569,2023-12-02,Baseball,Correct Score,Accumulator,278.53,9.42,2623.75,Lost,0,278.53,1,AU
BET0016084,OP0076,PLR000086,2023-08-09,Tennis,Correct Score,Accumulator,33.96,2.66,90.33,Won,90.33,-56.37,1,BR
BET0016085,OP0016,PLR005388,2024-02-28,Basketball,Match Winner,System,33.71,1.65,55.62,Lost,0,33.71,1,NG
BET0016086,OP0027,PLR000190,2023-12-27,Esports,Over/Under,Single,124.42,3.89,483.99,Lost,0,124.42,0,GB
BET0016087,OP0007,PLR001815,2023-09-18,Basketball,Both Teams Score,Accumulator,392.12,9.72,3811.41,Lost,0,392.12,0,IN
BET0016088,OP0013,PLR006000,2024-02-22,Rugby,First Goal Scorer,Single,166.42,14.15,2354.84,Lost,0,166.42,0,ZA
BET0016089,OP0077,PLR000266,2023-04-15,Tennis,Both Teams Score,System,32.72,2.97,97.18,Won,97.18,-64.46,1,DE
BET0016090,OP0029,PLR006852,2024-11-26,Football,Over/Under,Accumulator,236.0,4.57,1078.52,Lost,0,236.0,0,PH
BET0016091,OP0012,PLR003154,2024-07-20,Esports,Match Winner,System,260.46,6.98,1818.01,Lost,0,260.46,0,DE
BET0016092,OP0031,PLR006043,2024-04-18,Rugby,Asian Handicap,Single,350.6,4.99,1749.49,Lost,0,350.6,0,ZA
BET0016093,OP0004,PLR003896,2023-11-14,Rugby,Asian Handicap,Single,296.35,12.61,3736.97,Lost,0,296.35,1,AU
BET0016094,OP0071,PLR003276,2023-03-24,Rugby,Match Winner,Accumulator,225.4,11.94,2691.28,Won,2691.28,-2465.88,0,KE
BET0016095,OP0002,PLR005328,2023-06-27,Baseball,Correct Score,System,312.12,7.28,2272.23,Lost,0,312.12,0,PH
BET0016096,OP0043,PLR005050,2024-10-29,Basketball,Both Teams Score,Single,95.47,4.19,400.02,Lost,0,95.47,0,ZA
BET0016097,OP0006,PLR000386,2023-10-13,Esports,Both Teams Score,Accumulator,441.71,2.56,1130.78,Void,441.71,0.0,1,DE
BET0016098,OP0008,PLR005915,2023-05-12,Basketball,Match Winner,Accumulator,123.5,3.62,447.07,Pending,0,123.5,1,ZA
BET0016099,OP0060,PLR002466,2023-04-26,Football,Both Teams Score,Single,95.79,4.74,454.04,Lost,0,95.79,0,CA
BET0016100,OP0053,PLR000064,2023-02-17,Rugby,Both Teams Score,Accumulator,103.71,10.69,1108.66,Won,1108.66,-1004.95,0,BR
BET0016101,OP0017,PLR001196,2023-05-18,Basketball,Match Winner,Single,328.53,5.18,1701.79,Lost,0,328.53,1,DE
BET0016102,OP0004,PLR001528,2024-03-26,Cricket,First Goal Scorer,Accumulator,458.75,3.34,1532.22,Lost,0,458.75,1,CA
BET0016103,OP0019,PLR006492,2023-12-05,Baseball,Correct Score,System,472.55,10.11,4777.48,Lost,0,472.55,1,KE
BET0016104,OP0048,PLR003146,2023-02-19,Tennis,Asian Handicap,Accumulator,53.53,11.22,600.61,Pending,0,53.53,1,ZA
BET0016105,OP0076,PLR005454,2024-02-16,Baseball,Both Teams Score,System,496.32,10.07,4997.94,Lost,0,496.32,1,AU
BET0016106,OP0041,PLR000113,2024-08-07,Esports,First Goal Scorer,Single,142.08,12.36,1756.11,Lost,0,142.08,1,CA
BET0016107,OP0064,PLR002920,2024-08-03,Tennis,First Goal Scorer,System,413.36,5.31,2194.94,Pending,0,413.36,1,NG
BET0016108,OP0038,PLR005766,2024-11-15,Cricket,Correct Score,Accumulator,180.33,14.32,2582.33,Pending,0,180.33,0,KE
BET0016109,OP0068,PLR000754,2024-02-05,Football,First Goal Scorer,Accumulator,226.71,9.3,2108.4,Pending,0,226.71,1,CA
BET0016110,OP0031,PLR001079,2023-01-27,Rugby,First Goal Scorer,Single,64.59,10.73,693.05,Lost,0,64.59,0,CA
BET0016111,OP0029,PLR003306,2023-04-14,Esports,Correct Score,Single,227.42,2.21,502.6,Lost,0,227.42,1,IN
BET0016112,OP0049,PLR001570,2023-01-05,Tennis,Over/Under,Single,195.51,8.39,1640.33,Pending,0,195.51,0,PH
BET0016113,OP0023,PLR003500,2024-04-13,Baseball,Over/Under,Single,107.59,3.55,381.94,Won,381.94,-274.35,1,KE
BET0016114,OP0025,PLR007056,2024-11-11,Baseball,Match Winner,Single,271.65,2.4,651.96,Lost,0,271.65,0,GB
BET0016115,OP0049,PLR001931,2024-09-01,Cricket,Both Teams Score,Accumulator,173.85,9.53,1656.79,Won,1656.79,-1482.94,0,AU
BET0016116,OP0035,PLR000993,2024-12-15,Football,Both Teams Score,Single,263.07,4.77,1254.84,Won,1254.84,-991.77,0,DE
BET0016117,OP0028,PLR007053,2023-06-05,Football,Correct Score,Accumulator,202.99,7.14,1449.35,Lost,0,202.99,1,PH
BET0016118,OP0021,PLR006434,2024-05-09,Cricket,Match Winner,Single,398.32,8.15,3246.31,Pending,0,398.32,0,GB
BET0016119,OP0034,PLR003772,2024-10-30,Rugby,Over/Under,Single,378.3,1.19,450.18,Lost,0,378.3,0,AU
BET0016120,OP0037,PLR002991,2024-09-18,Football,Asian Handicap,Single,223.97,14.48,3243.09,Won,3243.09,-3019.12,1,AU
BET0016121,OP0065,PLR000071,2024-09-07,Football,Correct Score,Accumulator,424.02,14.51,6152.53,Lost,0,424.02,0,ZA
BET0016122,OP0020,PLR000789,2023-04-26,Cricket,Match Winner,Single,287.92,6.81,1960.74,Lost,0,287.92,0,DE
BET0016123,OP0013,PLR000953,2023-01-22,Rugby,Correct Score,System,258.96,1.81,468.72,Won,468.72,-209.76,1,NG
BET0016124,OP0025,PLR007686,2023-04-30,Cricket,Asian Handicap,Single,444.98,3.5,1557.43,Won,1557.43,-1112.45,0,AU
BET0016125,OP0029,PLR003515,2024-01-03,Tennis,Asian Handicap,Accumulator,408.1,12.18,4970.66,Won,4970.66,-4562.56,1,GB
BET0016126,OP0068,PLR001384,2023-10-29,Rugby,First Goal Scorer,Single,259.6,12.27,3185.29,Lost,0,259.6,0,GB
BET0016127,OP0047,PLR005307,2024-09-24,Tennis,Asian Handicap,System,180.59,9.17,1656.01,Lost,0,180.59,1,AU
BET0016128,OP0028,PLR002703,2023-11-07,Basketball,Match Winner,Single,390.33,7.07,2759.63,Lost,0,390.33,0,CA
BET0016129,OP0041,PLR000079,2023-01-14,Cricket,Both Teams Score,Single,140.48,9.1,1278.37,Lost,0,140.48,0,DE
BET0016130,OP0047,PLR002510,2024-09-22,Tennis,Correct Score,Single,480.74,11.64,5595.81,Won,5595.81,-5115.07,0,ZA
BET0016131,OP0055,PLR000339,2023-09-13,Cricket,Match Winner,Single,86.38,7.97,688.45,Won,688.45,-602.07,0,ZA
BET0016132,OP0043,PLR006997,2024-12-02,Cricket,First Goal Scorer,System,7.42,1.89,14.02,Lost,0,7.42,0,IN
BET0016133,OP0033,PLR005140,2023-05-06,Rugby,Asian Handicap,Single,466.91,7.94,3707.27,Lost,0,466.91,1,CA
BET0016134,OP0043,PLR002744,2023-05-22,Basketball,First Goal Scorer,Single,104.84,11.13,1166.87,Won,1166.87,-1062.03,0,IN
BET0016135,OP0055,PLR001442,2024-04-23,Esports,Correct Score,Single,487.52,8.33,4061.04,Lost,0,487.52,0,CA
BET0016136,OP0029,PLR004917,2023-06-23,Basketball,Asian Handicap,System,57.16,4.81,274.94,Lost,0,57.16,1,BR
BET0016137,OP0016,PLR004426,2023-05-19,Cricket,Asian Handicap,Accumulator,265.3,2.48,657.94,Lost,0,265.3,1,CA
BET0016138,OP0028,PLR007657,2023-10-15,Baseball,Over/Under,Single,29.83,14.72,439.1,Won,439.1,-409.27,1,BR
BET0016139,OP0080,PLR003479,2023-12-02,Football,Match Winner,Single,55.15,5.59,308.29,Lost,0,55.15,0,AU
BET0016140,OP0002,PLR000642,2023-10-10,Baseball,Match Winner,Single,92.16,9.23,850.64,Lost,0,92.16,1,IN
BET0016141,OP0064,PLR007116,2023-10-12,Esports,Asian Handicap,Single,262.67,7.59,1993.67,Lost,0,262.67,1,CA
BET0016142,OP0028,PLR002199,2023-12-04,Rugby,Match Winner,Accumulator,353.16,12.18,4301.49,Lost,0,353.16,0,CA
BET0016143,OP0022,PLR005648,2024-01-26,Esports,Correct Score,System,421.06,2.04,858.96,Lost,0,421.06,1,KE
BET0016144,OP0020,PLR004385,2024-09-16,Cricket,Match Winner,System,221.98,4.62,1025.55,Void,221.98,0.0,1,NG
BET0016145,OP0064,PLR001839,2024-07-18,Tennis,Over/Under,Single,61.51,7.59,466.86,Lost,0,61.51,0,DE
BET0016146,OP0062,PLR004555,2023-08-12,Tennis,First Goal Scorer,Single,452.66,10.31,4666.92,Pending,0,452.66,0,DE
BET0016147,OP0058,PLR003124,2023-07-15,Baseball,Match Winner,Single,143.23,8.19,1173.05,Lost,0,143.23,1,IN
BET0016148,OP0008,PLR001597,2024-03-07,Esports,First Goal Scorer,Accumulator,216.48,9.23,1998.11,Lost,0,216.48,1,CA
BET0016149,OP0004,PLR007684,2024-08-10,Cricket,Over/Under,Single,154.09,3.77,580.92,Lost,0,154.09,1,AU
BET0016150,OP0035,PLR007200,2024-05-07,Esports,Over/Under,Accumulator,144.62,2.94,425.18,Lost,0,144.62,1,NG
BET0016151,OP0067,PLR007144,2024-03-21,Football,Correct Score,Single,102.81,1.41,144.96,Lost,0,102.81,0,CA
BET0016152,OP0036,PLR002106,2024-06-22,Football,Over/Under,Accumulator,88.15,3.8,334.97,Lost,0,88.15,0,DE
BET0016153,OP0052,PLR006133,2024-12-26,Esports,Both Teams Score,Accumulator,52.16,8.15,425.1,Won,425.1,-372.94,0,NG
BET0016154,OP0022,PLR001299,2023-11-08,Basketball,First Goal Scorer,Single,250.35,3.19,798.62,Won,798.62,-548.27,0,KE
BET0016155,OP0073,PLR007836,2023-06-25,Rugby,First Goal Scorer,Accumulator,128.92,14.56,1877.08,Lost,0,128.92,1,AU
BET0016156,OP0005,PLR004476,2024-05-11,Tennis,Correct Score,Accumulator,215.8,4.61,994.84,Lost,0,215.8,1,KE
BET0016157,OP0044,PLR000485,2023-12-05,Rugby,Over/Under,Single,146.62,10.28,1507.25,Won,1507.25,-1360.63,1,KE
BET0016158,OP0075,PLR001165,2023-12-11,Football,First Goal Scorer,Single,48.72,4.86,236.78,Lost,0,48.72,0,DE
BET0016159,OP0078,PLR002556,2023-11-02,Baseball,Correct Score,Accumulator,75.5,3.04,229.52,Lost,0,75.5,1,CA
BET0016160,OP0009,PLR005532,2023-10-20,Rugby,Correct Score,Single,29.5,10.75,317.12,Void,29.5,0.0,0,CA
BET0016161,OP0005,PLR004163,2023-05-04,Football,Asian Handicap,Accumulator,109.74,11.95,1311.39,Lost,0,109.74,1,AU
BET0016162,OP0007,PLR006710,2023-12-12,Esports,Both Teams Score,Single,152.08,2.63,399.97,Void,152.08,0.0,0,GB
BET0016163,OP0032,PLR003490,2023-08-06,Rugby,Correct Score,Single,344.68,7.33,2526.5,Lost,0,344.68,1,KE
BET0016164,OP0075,PLR005540,2023-02-26,Tennis,Over/Under,Single,386.48,13.46,5202.02,Lost,0,386.48,0,DE
BET0016165,OP0032,PLR003310,2023-07-16,Baseball,First Goal Scorer,Single,452.19,10.76,4865.56,Lost,0,452.19,0,PH
BET0016166,OP0001,PLR005198,2023-06-23,Cricket,Both Teams Score,Single,128.76,12.16,1565.72,Won,1565.72,-1436.96,1,GB
BET0016167,OP0074,PLR007912,2023-08-25,Baseball,Correct Score,Single,38.33,1.55,59.41,Lost,0,38.33,1,DE
BET0016168,OP0045,PLR006712,2023-09-20,Tennis,Match Winner,Single,441.02,7.52,3316.47,Won,3316.47,-2875.45,0,KE
BET0016169,OP0028,PLR005052,2024-05-23,Baseball,Both Teams Score,Single,78.52,9.64,756.93,Lost,0,78.52,1,PH
BET0016170,OP0060,PLR005033,2024-09-07,Basketball,Correct Score,Single,37.59,10.69,401.84,Won,401.84,-364.25,0,NG
BET0016171,OP0028,PLR005197,2023-01-01,Esports,Asian Handicap,Accumulator,395.92,4.49,1777.68,Lost,0,395.92,0,DE
BET0016172,OP0050,PLR004806,2024-01-03,Cricket,Asian Handicap,Single,482.48,11.0,5307.28,Won,5307.28,-4824.8,1,ZA
BET0016173,OP0008,PLR003066,2023-08-01,Basketball,Match Winner,System,243.75,12.47,3039.56,Lost,0,243.75,0,GB
BET0016174,OP0023,PLR003215,2023-11-30,Cricket,Match Winner,Single,384.09,2.65,1017.84,Lost,0,384.09,0,ZA
BET0016175,OP0042,PLR004078,2023-11-01,Esports,Both Teams Score,System,498.26,7.25,3612.38,Lost,0,498.26,1,PH
BET0016176,OP0080,PLR000083,2023-06-07,Cricket,Both Teams Score,Single,12.54,9.13,114.49,Void,12.54,0.0,1,PH
BET0016177,OP0075,PLR000620,2023-01-22,Rugby,Asian Handicap,Single,264.78,5.96,1578.09,Lost,0,264.78,0,GB
BET0016178,OP0049,PLR004224,2023-11-12,Tennis,Both Teams Score,Single,187.98,8.57,1610.99,Lost,0,187.98,0,KE
BET0016179,OP0070,PLR000260,2024-12-30,Esports,First Goal Scorer,Single,229.46,12.13,2783.35,Lost,0,229.46,0,ZA
BET0016180,OP0006,PLR006087,2023-02-20,Tennis,Over/Under,Single,400.29,5.74,2297.66,Lost,0,400.29,1,DE
BET0016181,OP0069,PLR001521,2024-10-11,Baseball,Correct Score,Accumulator,333.09,13.02,4336.83,Pending,0,333.09,1,PH
BET0016182,OP0048,PLR005869,2023-03-21,Football,Asian Handicap,Single,394.85,8.58,3387.81,Lost,0,394.85,1,KE
BET0016183,OP0013,PLR000875,2023-10-15,Tennis,Match Winner,System,364.85,5.86,2138.02,Lost,0,364.85,0,CA
BET0016184,OP0072,PLR003108,2024-12-28,Baseball,First Goal Scorer,Single,357.62,4.73,1691.54,Lost,0,357.62,1,AU
BET0016185,OP0075,PLR003584,2024-10-11,Cricket,Correct Score,Single,498.19,4.28,2132.25,Lost,0,498.19,0,IN
BET0016186,OP0008,PLR002519,2023-10-22,Cricket,Asian Handicap,Accumulator,429.17,11.64,4995.54,Lost,0,429.17,0,KE
BET0016187,OP0034,PLR005976,2024-06-11,Cricket,First Goal Scorer,Single,310.93,8.65,2689.54,Lost,0,310.93,0,BR
BET0016188,OP0065,PLR007669,2023-03-19,Cricket,Both Teams Score,Single,184.45,9.46,1744.9,Lost,0,184.45,0,ZA
BET0016189,OP0052,PLR000884,2023-07-04,Tennis,Asian Handicap,Single,315.07,14.93,4704.0,Lost,0,315.07,1,DE
BET0016190,OP0071,PLR002426,2024-07-07,Football,Over/Under,Accumulator,432.55,13.71,5930.26,Lost,0,432.55,0,BR
BET0016191,OP0004,PLR002536,2024-05-02,Cricket,Asian Handicap,Accumulator,462.3,14.92,6897.52,Won,6897.52,-6435.22,0,GB
BET0016192,OP0010,PLR001422,2024-02-03,Football,Correct Score,Accumulator,87.95,8.46,744.06,Won,744.06,-656.11,0,GB
BET0016193,OP0036,PLR007473,2023-02-10,Football,Match Winner,Accumulator,362.5,5.62,2037.25,Won,2037.25,-1674.75,0,AU
BET0016194,OP0021,PLR006973,2024-10-05,Esports,First Goal Scorer,Accumulator,469.88,2.23,1047.83,Lost,0,469.88,0,CA
BET0016195,OP0018,PLR000880,2024-10-04,Esports,Asian Handicap,Single,317.27,3.44,1091.41,Lost,0,317.27,0,KE
BET0016196,OP0040,PLR006749,2023-01-09,Football,Asian Handicap,Single,162.39,9.23,1498.86,Lost,0,162.39,0,DE
BET0016197,OP0029,PLR001487,2023-07-03,Cricket,Asian Handicap,Single,111.67,9.95,1111.12,Pending,0,111.67,1,DE
BET0016198,OP0046,PLR007994,2023-10-21,Baseball,Match Winner,Accumulator,479.33,14.87,7127.64,Lost,0,479.33,0,ZA
BET0016199,OP0024,PLR000749,2024-02-02,Esports,Correct Score,Single,16.43,11.02,181.06,Pending,0,16.43,1,NG
BET0016200,OP0010,PLR007942,2023-05-06,Esports,First Goal Scorer,System,312.29,7.78,2429.62,Lost,0,312.29,1,ZA
BET0016201,OP0056,PLR006413,2024-07-27,Cricket,Correct Score,Accumulator,467.92,6.8,3181.86,Won,3181.86,-2713.94,0,KE
BET0016202,OP0042,PLR006412,2023-09-13,Esports,Over/Under,Single,232.99,7.57,1763.73,Lost,0,232.99,1,AU
BET0016203,OP0080,PLR006772,2023-01-25,Basketball,Both Teams Score,Single,421.31,11.49,4840.85,Pending,0,421.31,1,NG
BET0016204,OP0024,PLR007015,2024-11-03,Rugby,First Goal Scorer,Single,39.18,7.97,312.26,Lost,0,39.18,1,NG
BET0016205,OP0069,PLR004167,2023-07-01,Rugby,Match Winner,Accumulator,496.91,4.33,2151.62,Lost,0,496.91,0,NG
BET0016206,OP0079,PLR005397,2024-01-31,Esports,First Goal Scorer,Single,490.84,3.8,1865.19,Pending,0,490.84,0,NG
BET0016207,OP0039,PLR001602,2024-02-27,Cricket,Correct Score,System,384.11,4.75,1824.52,Lost,0,384.11,0,ZA
BET0016208,OP0046,PLR007692,2024-09-09,Football,First Goal Scorer,Single,101.05,5.03,508.28,Won,508.28,-407.23,0,GB
BET0016209,OP0040,PLR003235,2023-10-25,Baseball,Correct Score,Single,345.08,2.97,1024.89,Lost,0,345.08,0,ZA
BET0016210,OP0001,PLR007395,2023-11-01,Tennis,Both Teams Score,Single,180.46,5.68,1025.01,Won,1025.01,-844.55,1,BR
BET0016211,OP0076,PLR007036,2023-01-20,Tennis,Match Winner,Single,19.93,4.1,81.71,Won,81.71,-61.78,0,DE
BET0016212,OP0027,PLR004110,2023-03-07,Esports,Asian Handicap,Single,409.05,3.79,1550.3,Lost,0,409.05,0,AU
BET0016213,OP0037,PLR003225,2023-08-20,Esports,Correct Score,System,108.27,9.56,1035.06,Lost,0,108.27,1,NG
BET0016214,OP0054,PLR002821,2023-01-12,Basketball,Asian Handicap,Single,312.07,13.21,4122.44,Lost,0,312.07,0,NG
BET0016215,OP0064,PLR007842,2023-08-29,Cricket,Match Winner,Accumulator,398.29,10.25,4082.47,Lost,0,398.29,0,CA
BET0016216,OP0015,PLR005025,2023-06-15,Rugby,Match Winner,Single,448.5,4.74,2125.89,Lost,0,448.5,1,NG
BET0016217,OP0075,PLR007573,2023-07-15,Rugby,Over/Under,Single,211.56,8.53,1804.61,Lost,0,211.56,1,NG
BET0016218,OP0036,PLR004059,2024-04-05,Football,Over/Under,Accumulator,280.84,7.65,2148.43,Lost,0,280.84,0,KE
BET0016219,OP0080,PLR005790,2023-11-01,Esports,First Goal Scorer,Accumulator,150.9,1.25,188.62,Pending,0,150.9,0,CA
BET0016220,OP0041,PLR000836,2024-01-25,Basketball,Asian Handicap,Single,389.02,3.28,1275.99,Won,1275.99,-886.97,0,ZA
BET0016221,OP0024,PLR003646,2024-03-04,Rugby,First Goal Scorer,Accumulator,221.82,8.59,1905.43,Lost,0,221.82,1,AU
BET0016222,OP0072,PLR005248,2023-09-22,Baseball,Match Winner,Accumulator,485.26,8.22,3988.84,Lost,0,485.26,1,PH
BET0016223,OP0034,PLR001798,2023-05-09,Rugby,Match Winner,Single,105.11,2.56,269.08,Pending,0,105.11,0,BR
BET0016224,OP0011,PLR006603,2023-06-27,Baseball,Asian Handicap,Single,453.24,11.96,5420.75,Won,5420.75,-4967.51,1,BR
BET0016225,OP0073,PLR000680,2023-12-28,Basketball,Correct Score,Single,341.69,14.72,5029.68,Won,5029.68,-4687.99,0,IN
BET0016226,OP0072,PLR003162,2024-08-21,Rugby,Asian Handicap,System,396.47,14.18,5621.94,Lost,0,396.47,0,BR
BET0016227,OP0074,PLR000747,2023-11-08,Esports,Asian Handicap,Single,245.65,8.7,2137.15,Lost,0,245.65,0,AU
BET0016228,OP0016,PLR004618,2023-12-22,Tennis,Over/Under,Accumulator,412.88,6.28,2592.89,Won,2592.89,-2180.01,0,BR
BET0016229,OP0023,PLR001338,2023-07-02,Tennis,Asian Handicap,Single,327.2,14.8,4842.56,Lost,0,327.2,0,DE
BET0016230,OP0008,PLR000324,2023-04-19,Rugby,Both Teams Score,Accumulator,277.87,6.24,1733.91,Lost,0,277.87,1,IN
BET0016231,OP0037,PLR005095,2024-08-24,Basketball,First Goal Scorer,Accumulator,264.24,11.53,3046.69,Lost,0,264.24,0,PH
BET0016232,OP0076,PLR006263,2024-11-28,Football,Correct Score,Single,33.73,5.27,177.76,Lost,0,33.73,0,NG
BET0016233,OP0064,PLR000777,2023-04-01,Basketball,Both Teams Score,Accumulator,142.25,9.87,1404.01,Lost,0,142.25,1,IN
BET0016234,OP0055,PLR003030,2024-02-04,Rugby,Asian Handicap,Accumulator,74.54,11.93,889.26,Lost,0,74.54,1,IN
BET0016235,OP0026,PLR001805,2023-12-26,Baseball,First Goal Scorer,Accumulator,294.5,13.06,3846.17,Won,3846.17,-3551.67,1,PH
BET0016236,OP0076,PLR003020,2024-09-02,Esports,First Goal Scorer,Single,408.17,6.2,2530.65,Lost,0,408.17,0,IN
BET0016237,OP0053,PLR002734,2024-08-26,Baseball,Correct Score,Accumulator,195.97,3.65,715.29,Lost,0,195.97,1,PH
BET0016238,OP0075,PLR004636,2023-08-28,Baseball,First Goal Scorer,System,206.12,4.26,878.07,Won,878.07,-671.95,1,ZA
BET0016239,OP0078,PLR000917,2024-11-27,Basketball,Match Winner,Single,95.18,1.75,166.56,Won,166.56,-71.38,0,NG
BET0016240,OP0060,PLR000390,2024-04-04,Baseball,Both Teams Score,Accumulator,456.83,9.66,4412.98,Won,4412.98,-3956.15,1,GB
BET0016241,OP0034,PLR004984,2023-07-25,Football,Asian Handicap,Single,136.32,4.37,595.72,Won,595.72,-459.4,0,IN
BET0016242,OP0065,PLR006673,2024-12-06,Baseball,Correct Score,Single,97.1,13.49,1309.88,Lost,0,97.1,0,CA
BET0016243,OP0002,PLR002124,2023-08-18,Rugby,Over/Under,Single,226.38,4.38,991.54,Lost,0,226.38,0,BR
BET0016244,OP0026,PLR003610,2023-09-25,Basketball,Match Winner,Single,425.42,13.46,5726.15,Lost,0,425.42,1,IN
BET0016245,OP0048,PLR006626,2023-12-19,Tennis,Asian Handicap,Accumulator,65.11,3.83,249.37,Lost,0,65.11,0,IN
BET0016246,OP0041,PLR007627,2024-08-18,Rugby,Asian Handicap,Single,123.43,2.85,351.78,Won,351.78,-228.35,1,ZA
BET0016247,OP0067,PLR001882,2024-01-29,Basketball,Correct Score,Accumulator,126.28,6.89,870.07,Lost,0,126.28,0,PH
BET0016248,OP0076,PLR006065,2023-02-04,Rugby,First Goal Scorer,Single,491.57,2.77,1361.65,Lost,0,491.57,1,IN
BET0016249,OP0037,PLR006799,2023-07-16,Football,Match Winner,Single,304.46,9.82,2989.8,Won,2989.8,-2685.34,1,IN
BET0016250,OP0047,PLR003935,2023-08-29,Basketball,Over/Under,Single,448.82,10.68,4793.4,Pending,0,448.82,0,GB
BET0016251,OP0069,PLR003149,2023-07-10,Basketball,Match Winner,Single,311.66,13.98,4357.01,Won,4357.01,-4045.35,1,NG
BET0016252,OP0041,PLR007733,2023-06-29,Baseball,Asian Handicap,Accumulator,77.91,10.39,809.48,Lost,0,77.91,1,DE
BET0016253,OP0004,PLR006313,2023-04-24,Tennis,Correct Score,Single,346.34,4.34,1503.12,Lost,0,346.34,0,DE
BET0016254,OP0009,PLR002897,2024-05-07,Football,Correct Score,Accumulator,476.81,14.38,6856.53,Lost,0,476.81,0,IN
BET0016255,OP0002,PLR007248,2024-07-08,Cricket,First Goal Scorer,Single,122.09,13.48,1645.77,Won,1645.77,-1523.68,0,GB
BET0016256,OP0064,PLR005011,2024-09-14,Football,Match Winner,Accumulator,433.65,7.75,3360.79,Lost,0,433.65,0,NG
